,,,,Leaf 1,,,Leaf 2,,,Leaf 3,,,Leaf 4,,,Leaf 5,,,Leaf 6,,,Leaf 7,,,Leaf 8,,,Leaf 9,,,Leaf 10,,,Leaf 11,,,Leaf 12,,,Leaf 13,,,Leaf 14,,,Leaf 15,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-438-JS234-375_2018-04-16_05-58-06_10284500,0.821253,TRUE,0.0365588,-0.361057,43.3825,141.804,-0.323875,53.3986,-39.3195,-0.300391,41.2841,167.91,-0.237769,21.9412,-42.6047,-0.181018,30.9416,152.048,-0.14775,36.1564,-85.0918,-0.14775,13.2609,135.747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-439-js30-52_2018-04-11_05-59-46_9984600,0.776898,TRUE,0.0186681,-0.433464,34.4432,120.035,-0.427593,44.0698,-102.573,-0.400196,34.6155,-112.423,-0.398239,11.782,46.6456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-439-js30-52_2018-04-13_06-00-17_10097600,0.773738,TRUE,0.0266892,-0.447162,39.4875,26.5075,-0.441292,42.3182,177.462,-0.425636,45.5831,164.867,-0.408023,36.9647,-33.8252,-0.408023,19.4,-166.804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-439-js30-52_2018-04-16_06-00-19_10284600,0.791391,TRUE,0.0261822,-0.453033,40.1448,-131.853,-0.451076,36.1869,46.122,-0.427593,50.451,-144.728,-0.419765,60.5454,3.95641,-0.411937,34.1871,-155.06,-0.392368,28.6467,-86.0787,-0.388454,28.7772,-96.6338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-440-JS234-375_2018-04-11_06-02-00_9984700,0.815572,TRUE,0.0384479,-0.368885,42.8392,37.0179,-0.331703,43.7753,-160.055,-0.290607,38.9939,13.0804,-0.286693,8.56621,57.1479,-0.286693,18.4029,1.99219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-440-JS234-375_2018-04-13_06-02-31_10097700,0.84102,TRUE,0.0416972,-0.378669,41.4406,20.9679,-0.335616,43.813,-179.562,-0.282779,44.6749,-10.9313,-0.24364,6.77106,-41.9485,-0.24364,16.18,-4.11268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-440-JS234-375_2018-04-16_06-02-34_10284700,0.862798,FALSE,0.0712339,-0.380626,37.9642,28.6373,-0.341487,46.9153,175.867,-0.181018,56.025,-15.7618,-0.177104,11.6398,1.38966,-0.163405,30.2814,-37.5883,-0.155577,11.1543,-63.4805,-0.155577,30.5208,-164.817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-441-js253-406_2018-04-11_06-04-14_9984800,0.864768,TRUE,0.0351707,-0.392368,58.3185,167.432,-0.3591,53.6526,-37.1942,-0.308219,51.3286,150.699,-0.280822,33.8438,-31.672,-0.169276,26.9889,139.901,-0.100783,37.997,-35.895,-0.0988258,24.2334,-140.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-441-js253-406_2018-04-13_06-04-45_10097800,0.824082,TRUE,0.12268,-0.396282,65.1308,155.271,-0.361057,70.9213,-16.6531,-0.31409,56.7766,156.567,-0.278865,35.6153,-18.1726,-0.237769,36.5027,154.088,-0.139922,34.0843,-18.19,-0.106654,29.0196,-89.9127,-0.106654,24.1026,-21.6829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-441-js253-406_2018-04-16_06-04-48_10284800,0.873382,TRUE,0.0518499,-0.453033,36.9838,-168.263,-0.451076,76.1307,151.413,-0.368885,56.7996,33.7139,-0.321918,61.332,-148.591,-0.292564,46.13,51.4061,-0.255382,48.0941,-150.322,-0.216243,50.7055,48.2833,-0.0812133,34.2091,15.1032,-0.0772994,23.5876,-15.4053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-442-js251-404_2018-04-11_06-06-27_9984900,0.82738,TRUE,0.0736915,-0.378669,97.0722,-127.925,-0.357143,97.8451,67.7951,-0.329746,78.7304,-121.857,-0.304305,67.1099,65.209,-0.257339,47.0569,-120.013,-0.190802,42.9924,58.2294,-0.190802,37.0143,-73.5402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-442-js251-404_2018-04-13_06-06-58_10097900,0.81389,TRUE,0.0505029,-0.437378,8.89649,-82.2193,-0.382583,75.4355,-12.4353,-0.361057,74.1439,-153.82,-0.331703,81.0562,-2.18858,-0.298434,69.039,-169.366,-0.282779,54.5509,-1.9,-0.241683,45.4388,-173.729,-0.182975,40.1759,40.8562,-0.182975,22.173,141.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-442-js251-404_2018-04-16_06-07-01_10284900,0.827329,TRUE,0.120603,-0.386497,75.1679,-110.826,-0.355186,73.8289,135.813,-0.331703,79.0249,-82.4582,-0.304305,79.7761,98.3687,-0.276908,62.8112,-81.4941,-0.274951,56.2105,94.463,-0.239726,48.6483,-63.5039,-0.202544,21.6307,-26.8642,-0.151663,39.8127,64.7118,-0.149706,41.3489,2.4779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-443-js1-6_2018-04-11_06-08-41_9985000,0.886486,TRUE,0.0495846,-0.366928,45.8077,168.257,-0.33953,40.1081,-26.1208,-0.319961,45.8844,162.101,-0.276908,34.176,-8.38188,-0.239726,43.3425,167.568,-0.175147,38.0949,-8.80083,-0.0909981,38.4483,5.84293,-0.0655577,42.5686,171.053,-0.0636008,23.486,-176.596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-443-js1-6_2018-04-13_06-09-12_10098000,0.891876,TRUE,0.0377442,-0.372798,63.5661,107.409,-0.343444,40.1157,-57.9699,-0.316047,51.8943,113.01,-0.284736,32.8197,-40.4596,-0.255382,42.9954,119.245,-0.17319,40.9356,-46.3927,-0.126223,39.5308,118.59,-0.0381605,41.1171,-30.6575,-0.0381605,37.4809,178.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-443-js1-6_2018-04-16_06-09-15_10285000,0.886532,TRUE,0.128758,-0.394325,53.8242,-175.769,-0.349315,37.8356,18.2384,-0.31409,61.4357,-165.808,-0.290607,32.6662,37.0571,-0.247554,46.7934,-167.529,-0.210372,20.2223,-179.133,-0.181018,46.4626,34.8928,-0.167319,41.0352,-171.303,-0.0636008,35.3181,-118.911,-0.00293541,38.0817,56.6333,-0.00293541,35.726,-15.2871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-444-js98-140_2018-04-11_06-10-55_9985100,0.837743,TRUE,0.0484912,-0.421722,33.2428,176.354,-0.357143,52.1185,40.7418,-0.341487,41.6473,160.125,-0.298434,28.788,40.6852,-0.249511,15.0262,-1.32493,-0.222113,35.2959,157.251,-0.2182,28.0261,95.4486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-444-js98-140_2018-04-13_06-11-26_10098100,0.834371,TRUE,0.0761954,-0.441292,57.6053,-121.876,-0.353229,51.2529,97.2562,-0.343444,50.8443,-145.15,-0.306262,35.9509,85.822,-0.265166,39.615,-144.158,-0.15362,25.6561,147.141,-0.15362,20.4264,-170.827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-444-js98-140_2018-04-16_06-11-33_10285100,0.853233,FALSE,0.108571,-0.439335,74.5477,-174.273,-0.437378,35.6647,-172.352,-0.363014,55.4745,49.2255,-0.343444,60.7551,161.586,-0.306262,39.2623,41.662,-0.286693,45.3443,165.799,-0.204501,27.4324,75.6202,-0.204501,1.79231,-88.7104,-0.14775,32.2938,142.986,-0.14775,14.192,43.239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-445-js253-406_2018-04-11_06-13-09_9985200,0.695337,TRUE,0.0319168,-0.423679,42.1458,-147.04,-0.394325,38.7056,22.999,-0.392368,20.0087,-103.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-445-js253-406_2018-04-13_06-13-40_10098200,0.750584,TRUE,0.0530184,-0.400196,47.817,-11.6717,-0.398239,52.0201,179.516,-0.3591,30.1271,173.648,-0.357143,24.7874,-101.412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-445-js253-406_2018-04-16_06-13-41_10285200,0.773353,TRUE,0.0749283,-0.45499,67.3192,133.049,-0.439335,43.6975,-19.4653,-0.40411,51.4561,152.771,-0.378669,31.7489,133.612,-0.378669,45.0058,-11.7972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-446-js95-132_2018-04-11_06-15-23_9985300,0.813439,TRUE,0.015409,-0.370842,31.1362,35.22,-0.370842,14.0475,-144.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-446-js95-132_2018-04-13_06-15-54_10098300,0.813965,TRUE,0.018148,-0.355186,26.8007,8.31328,-0.353229,31.36,-174.659,-0.349315,11.1391,-6.24744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-446-js95-132_2018-04-16_06-15-55_10285300,0.77388,TRUE,0.0496618,-0.363014,27.1618,7.41703,-0.357143,14.733,-15.035,-0.357143,43.6025,-166.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-447-js284-177_2018-04-11_06-17-37_9985400,0.831302,TRUE,0.0733007,-0.45499,56.3178,-136.816,-0.411937,62.0948,-11.1013,-0.368885,53.2732,-163.464,-0.319961,48.5585,2.13997,-0.263209,13.4379,-0.576797,-0.263209,16.5072,-158.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-447-js284-177_2018-04-13_06-18-07_10098400,0.837433,TRUE,0.0541265,-0.456947,59.1862,31.4816,-0.415851,61.2019,108.63,-0.366928,57.9967,-26.2461,-0.325832,48.5823,135.705,-0.323875,23.7127,-25.4656,-0.253425,6.52393,26.2447,-0.253425,20.0607,133.315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-447-js284-177_2018-04-16_06-18-10_10285400,0.839417,TRUE,0.0329209,-0.45499,72.4999,167.488,-0.447162,62.9779,67.1758,-0.417808,58.1009,111.337,-0.370842,59.8204,-29.5115,-0.327789,47.8157,139.163,-0.327789,38.1037,-23.6739,-0.282779,24.7343,145.23,-0.280822,23.3725,-22.5124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-448-js284-177_2018-04-11_06-19-51_9985500,0.806752,TRUE,0.0359248,-0.415851,58.2905,155.805,-0.396282,60.2874,5.99076,-0.366928,62.5481,151.662,-0.345401,48.6137,8.88333,-0.304305,38.2744,-7.31161,-0.229941,26.8095,-165.796,-0.229941,19.7129,13.7277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-448-js284-177_2018-04-13_06-20-21_10098500,0.795176,TRUE,0.0556957,-0.42955,60.5734,-138.08,-0.398239,73.9495,70.9812,-0.366928,48.1833,62.7482,-0.363014,67.2089,-164.338,-0.347358,16.9881,-154.805,-0.318004,29.5353,47.7745,-0.280822,26.5534,-123.332,-0.216243,21.5865,76.0132,-0.216243,18.9191,-110.672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-448-js284-177_2018-04-16_06-20-24_10285500,0.755986,FALSE,0.120634,-0.437378,52.4236,165.205,-0.40411,63.9122,48.435,-0.370842,64.8666,128.839,-0.312133,60.3936,18.354,-0.312133,26.5634,-2.52011,-0.298434,32.7324,174.267,-0.200587,17.7434,167.233,-0.169276,26.7565,30.2954,-0.167319,20.349,-40.1914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-449-js162-232_2018-04-11_06-22-05_9985600,0.741769,TRUE,0.241158,-0.351272,87.1297,-158.441,-0.318004,85.3997,40.1445,-0.286693,69.9976,-161.103,-0.229941,64.1685,20.7864,-0.159491,70.7718,-164.641,-0.104697,53.1197,-20.9659,-0.0303327,80.0338,-164.2,0.00684929,23.0621,-19.4534,0.00684929,20.9924,162.523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-449-js162-232_2018-04-13_06-22-35_10098600,0.770085,FALSE,0.163765,-0.357143,78.8702,-166.673,-0.319961,99.2647,35.0684,-0.28865,53.3483,-162.419,-0.239726,80.8858,16.9386,-0.0538161,49.0275,-171.525,0.00293541,45.0191,109.696,0.00489235,9.01777,-60.6031,0.0322896,106.768,-173.544,0.0322896,93.8567,-61.3543,0.163405,97.4703,-23.9552,0.165362,110.924,-19.1049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-449-js162-232_2018-04-16_06-22-37_10285600,0.75796,FALSE,0.25371,-0.361057,83.4587,-175.376,-0.325832,93.3199,8.63773,-0.286693,62.9403,-165.592,-0.241683,99.0599,-5.0077,-0.19863,57.857,-172.877,0.122309,35.3454,-134.123,0.139922,111.698,-33.5173,0.141879,113.026,-36.0916,0.147749,59.9922,150.267,0.147749,71.0583,160.014,0.161448,67.2497,113.228,0.163405,65.2171,110.679,0.163405,64.985,83.7683,0.28865,142.225,116.124,0.290607,18.0981,-106.853,0.364971,105.286,4.51211,0.364971,#NAME?,0,0.366928,67.0849,137.381,,,,,,,,,,,,,,,
4-9-18_Schnable_49-450-js61-90_2018-04-11_06-24-22_9985700,0.875768,FALSE,0.096943,-0.368885,59.5827,30.2589,-0.343444,51.1412,19.8428,-0.249511,31.3703,-149.389,-0.249511,34.6688,-160.451,-0.229941,40.974,8.6414,-0.15362,30.0526,-114.964,-0.114481,39.1965,-27.9372,-0.114481,10.2724,130.028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-450-js61-90_2018-04-13_06-24-49_10098700,0.878248,FALSE,0.120046,-0.370842,56.7932,-174.19,-0.333659,32.1174,-11.7221,-0.318004,52.4271,-178.53,-0.26908,17.724,-47.3516,-0.267123,31.6893,5.53009,-0.253425,44.8657,163.4,-0.19863,17.918,-168.596,-0.14775,32.9256,34.883,-0.134051,19.0827,-42.4289,-0.100783,37.0535,138.816,-0.100783,25.3932,26.1521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-450-js61-90_2018-04-16_06-24-51_10285700,0.858197,TRUE,error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-451-js284-177_2018-04-11_06-26-32_9985800,0.836947,TRUE,0.0755899,-0.439335,55.4045,65.1266,-0.413894,54.4692,156.769,-0.406067,51.3674,24.3761,-0.364971,62.6681,-172.071,-0.321918,47.303,-9.1909,-0.280822,43.5387,-126.198,-0.214286,28.6686,22.6363,-0.200587,23.8254,-108.11,-0.200587,13.6197,-5.43461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-451-js284-177_2018-04-13_06-27-02_10098800,0.845401,TRUE,0.063533,-0.441292,54.0154,82.4763,-0.431507,46.941,150.803,-0.406067,53.8247,42.8175,-0.363014,64.064,-152.194,-0.321918,48.8654,11.0934,-0.286693,43.6961,-111.152,-0.235812,30.1459,38.2186,-0.155577,35.8983,-0.245832,-0.155577,26.161,-94.6274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-451-js284-177_2018-04-16_06-27-04_10285800,0.870222,TRUE,0.0441941,-0.456947,66.5724,12.4672,-0.433464,48.6961,103.218,-0.40411,57.0148,18.632,-0.361057,64.4962,-177.12,-0.319961,53.7675,-10.1899,-0.284736,47.8496,-137.314,-0.255382,34.6918,11.0233,-0.210372,31.1634,-20.0996,-0.210372,26.0282,-138.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-452-js234-375_2018-04-11_06-28-45_9985900,0.844667,TRUE,0.048015,-0.433464,63.8944,21.2807,-0.40998,80.7101,-125.417,-0.351272,48.5653,71.1435,-0.282779,48.6601,-126.738,-0.190802,41.9253,100.88,-0.188845,45.3173,-135.495,-0.188845,31.7589,82.9732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-452-js234-375_2018-04-13_06-29-16_10098900,0.849376,TRUE,0.0552816,-0.435421,63.3581,-66.5471,-0.40411,59.5524,171.333,-0.355186,48.1548,-9.0207,-0.280822,58.6145,154.898,-0.200587,41.6221,12.3699,-0.157534,47.0824,152.611,-0.157534,49.1943,32.5083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-452-js234-375_2018-04-16_06-29-17_10285900,0.813143,TRUE,0.14698,-0.433464,60.421,-38.9402,-0.402153,61.1872,-149.706,-0.361057,51.1598,17.796,-0.300391,61.1291,-174.349,-0.237769,46.5334,33.6176,-0.124266,45.2401,64.2402,-0.122309,52.0162,-171.794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-453-js155-3-224_2018-04-11_06-30-59_9986000,0.852492,TRUE,0.128176,-0.425636,64.0393,16.1861,-0.380626,57.4364,-165.384,-0.366928,58.1404,-8.73437,-0.337573,62.988,175.071,-0.310176,58.4325,14.6273,-0.247554,52.0173,176.714,-0.200587,45.433,34.116,-0.0870841,29.9277,135.148,-0.0870841,31.7992,75.8269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-453-js155-3-224_2018-04-13_06-31-30_10099000,0.823722,TRUE,0.0614494,-0.443249,62.7054,-7.27772,-0.40411,19.9471,51.5348,-0.38454,58.1282,136.784,-0.370842,54.4177,-35.7183,-0.337573,63.7798,139.211,-0.31409,56.0827,-22.423,-0.259295,61.416,134.512,-0.196673,51.2609,-2.00901,-0.134051,31.0237,128.727,-0.0146771,32.5482,46.8592,-0.0146771,30.7178,101.806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-453-js155-3-224_2018-04-16_06-31-31_10286000,0.79697,TRUE,0.891894,-0.425636,24.258,167.516,-0.425636,16.9374,150.621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-454-js101-145_2018-04-11_06-33-13_9986100,0.775994,TRUE,0.0296786,-0.394325,41.7069,174.238,-0.345401,28.0059,50.3907,-0.343444,24.6714,-136.992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-454-js101-145_2018-04-13_06-33-44_10099100,0.780279,TRUE,0.0777625,-0.421722,37.9874,-76.0727,-0.357143,18.1501,-170.476,-0.345401,28.214,158.396,-0.345401,26.6975,-172.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-454-js101-145_2018-04-16_06-33-47_10286100,0.533856,TRUE,0.102716,-0.449119,56.566,-118.861,-0.398239,26.8655,-174.398,-0.396282,22.8228,-141.485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-455-js185-288_2018-04-11_06-35-28_9986200,0.859945,TRUE,0.0370272,-0.370842,54.7461,16.2715,-0.345401,48.2281,-176.095,-0.323875,49.7071,13.9654,-0.312133,53.4053,-159.024,-0.251468,36.4029,13.17,-0.186888,2.71274,172.051,-0.182975,30.2359,-174.651,-0.181018,23.3436,-14.3831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-455-js185-288_2018-04-13_06-35-58_10099200,0.872906,TRUE,0.037997,-0.376712,50.3826,75.3643,-0.349315,61.9687,-164.12,-0.325832,48.0715,33.4681,-0.31409,64.436,-159.619,-0.267123,43.2295,27.9891,-0.22407,35.6809,-165.762,-0.143836,29.5355,13.2089,-0.0949119,34.5409,-165.799,-0.0949119,20.3971,-3.40493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-455-js185-288_2018-04-16_06-36-00_10286200,0.787556,TRUE,0.085054,-0.376712,49.4035,112.289,-0.372798,49.4393,-176.768,-0.325832,48.9029,39.7262,-0.31409,67.9078,-164.484,-0.271037,50.8061,39.1475,-0.239726,47.7001,-164.465,-0.192759,42.4864,32.6096,-0.0772994,36.9977,-160.212,-0.0772994,28.929,-21.2844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-456-js76-2-108_2018-04-11_06-37-41_9986300,0.833779,TRUE,0.0212579,-0.402153,63.0399,-13.4316,-0.376712,87.3176,178.406,-0.347358,59.3694,5.79036,-0.319961,41.591,-174.391,-0.267123,36.3791,3.67081,-0.188845,42.0741,-177.586,-0.188845,15.7423,35.2205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-456-js76-2-108_2018-04-13_06-38-12_10099300,0.802978,TRUE,0.0498541,-0.40411,63.2716,-24.2703,-0.382583,86.1932,177.303,-0.353229,62.254,9.93211,-0.325832,43.6379,-175.436,-0.274951,43.6491,10.351,-0.181018,45.9712,-174.519,-0.179061,26.4371,73.7432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-456-js76-2-108_2018-04-16_06-38-14_10286300,0.560303,TRUE,0.0541618,-0.42955,60.7771,-16.1976,-0.417808,59.5125,-155.918,-0.372798,61.7261,76.5533,-0.366928,54.3825,-128.847,-0.298434,48.4745,-128.263,-0.194716,28.0061,154.064,-0.192759,28.2218,-152.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-457-js170-243_2018-04-11_06-39-55_9986400,0.869465,TRUE,0.100873,-0.378669,51.452,153.612,-0.370842,45.6094,-66.6416,-0.351272,37.4171,130.787,-0.298434,37.6416,-48.1582,-0.276908,34.1017,146.959,-0.145793,21.1311,-107.453,-0.0949119,29.7741,-110.152,-0.092955,43.3173,-87.3267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-457-js170-243_2018-04-13_06-40-25_10099400,0.881743,TRUE,0.096289,-0.38454,45.5949,-165.018,-0.376712,59.3185,-58.0662,-0.357143,37.0074,156.253,-0.306262,42.0854,-30.5823,-0.304305,19.5691,-161.945,-0.290607,32.7965,162.409,-0.184932,24.0656,-122.578,-0.171233,41.0206,-66.5201,-0.108611,43.3432,-24.5989,-0.016634,39.3348,-80.6642,-0.0127202,29.0435,-107.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-457-js170-243_2018-04-16_06-40-28_10286400,0.872832,FALSE,0.110494,-0.3591,58.522,-95.1174,-0.355186,70.8646,-30.9101,-0.355186,19.5148,42.8244,-0.351272,42.3107,-148.538,-0.349315,48.5313,-143.391,-0.349315,32.9034,-45.5098,-0.300391,38.3526,0.851209,-0.300391,33.7886,-102.178,-0.192759,45.9351,-41.449,-0.192759,39.714,-46.5734,-0.165362,37.8316,-72.5541,-0.163405,40.1325,-59.7644,-0.12818,37.2126,7.41137,-0.0636008,42.8429,-79.9411,-0.0636008,18.1221,158.05,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-458-js251-404_2018-04-11_06-42-10_9986500,0.810966,TRUE,0.0386466,-0.390411,73.5224,-143.038,-0.361057,71.7826,4.43755,-0.331703,63.4987,-168.701,-0.300391,59.169,15.7764,-0.239726,41.6157,-163.586,-0.19863,34.2843,38.9922,-0.196673,24.7259,135.392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-458-js251-404_2018-04-13_06-42-40_10099500,0.813018,TRUE,0.0677058,-0.392368,74.9845,-118.506,-0.368885,69.4072,29.1123,-0.331703,75.7593,-139.611,-0.300391,63.4514,42.4421,-0.272994,47.5273,-134.228,-0.200587,35.2426,57.9778,-0.200587,29.4542,-166.869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-458-js251-404_2018-04-16_06-42-43_10286500,0.491633,FALSE,0.289158,-0.366928,75.8788,-134.073,-0.253425,73.6477,-178.042,-0.251468,55.1776,19.1109,-0.251468,56.86,130.977,-0.188845,24.573,22.6885,-0.165362,33.8533,128.142,-0.163405,55.0434,-174.321,-0.161448,22.7085,-146.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-459-js151-218_2018-04-11_06-44-23_9986600,0.854453,FALSE,0.0832795,-0.368885,37.1033,24.8914,-0.310176,46.7013,-172.008,-0.298434,76.3895,159.87,-0.296477,59.7003,172.295,-0.196673,27.5934,148.904,-0.194716,33.7094,84.6451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-459-js151-218_2018-04-13_06-44-54_10099600,0.868756,FALSE,0.0735614,-0.380626,41.9945,5.68515,-0.306262,45.1266,57.9222,-0.302348,67.241,144.646,-0.300391,59.3169,170.531,-0.298434,25.9976,74.8704,-0.298434,8.52802,-24.4522,-0.294521,42.7473,174.276,-0.181018,46.7986,119.34,-0.181018,19.938,20.4432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
