plant_name,JS_ID,plant_num,PI_num,img_date,voxel_len,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14
4-9-18_Schnable_49-297-JS3-11_2018-04-16_12-43-27_10270400,JS3,297,PI_533750,2018-04-16,6cm,-69.2064,162.347,-41.2328,155.446,-23.6587,143.591,25.0757,106.972,,,,,,,
4-9-18_Schnable_49-298-JS238-379_2018-04-11_12-45-46_9970500,JS238,298,PI_656079,2018-04-11,6cm,-17.4165,159.901,2.19884,157.716,13.0336,137.181,42.9819,,,,,,,,
4-9-18_Schnable_49-298-JS238-379_2018-04-13_12-45-39_10083500,JS238,298,PI_656079,2018-04-13,6cm,-18.8197,177.203,10.6306,159.807,8.76852,22.9414,144.534,150.532,,,,,,,
4-9-18_Schnable_49-298-JS238-379_2018-04-16_12-45-41_10270500,JS238,298,PI_656079,2018-04-16,6cm,125.063,-22.5201,161.611,-52.2915,160.357,-64.3293,-82.6257,166.574,178.318,,,,,,
4-9-18_Schnable_49-299-js294-413_2018-04-11_12-48-00_9970600,JS294,299,PI_656112,2018-04-11,6cm,-17.1033,-141.301,-10.2374,153.658,-14.6337,126.27,3.05726,,,,,,,,
4-9-18_Schnable_49-299-js294-413_2018-04-13_12-47-54_10083600,JS294,299,PI_656112,2018-04-13,6cm,7.79448,-116.688,7.3441,-172.09,12.8024,21.1395,152.994,,,,,,,,
4-9-18_Schnable_49-299-js294-413_2018-04-16_12-47-55_10270600,JS294,299,PI_656112,2018-04-16,6cm,55.9102,-17.1749,-167.463,-24.555,157.517,-27.7573,128.009,-167.758,-22.5425,94.6472,,,,,
4-9-18_Schnable_49-300-js124-183_2018-04-11_12-50-13_9970700,JS124,300,PI_576373,2018-04-11,6cm,-20.7664,166.728,-36.4333,150.098,-38.443,171.777,-36.6129,140.93,29.472,,,,,,
4-9-18_Schnable_49-300-js124-183_2018-04-13_12-50-08_10083700,JS124,300,PI_576373,2018-04-13,6cm,-27.1768,-5.31822,-176.711,-20.0685,174.728,-21.261,-165.996,-18.0883,-170.336,-147.681,,,,,
4-9-18_Schnable_49-300-js124-183_2018-04-16_12-50-09_10270700,JS124,300,PI_576373,2018-04-16,6cm,122.652,131.976,-28.9848,8.63118,160.349,-36.3842,-29.7139,161.207,-176.756,144.791,-149.857,,,,
4-9-18_Schnable_49-301-js83-120_2018-04-11_12-52-27_9970800,JS83,301,PI_534097,2018-04-11,6cm,158.18,4.29899,156.248,-24.2269,144.487,-1.45634,152.324,,,,,,,,
4-9-18_Schnable_49-301-js83-120_2018-04-13_12-52-21_10083800,JS83,301,PI_534097,2018-04-13,6cm,3.69502,-122.456,18.4645,-161.013,9.42845,-150.709,37.1591,,,,,,,,
4-9-18_Schnable_49-301-js83-120_2018-04-16_12-52-23_10270800,JS83,301,PI_534097,2018-04-16,6cm,129.612,37.7396,166.566,-10.0478,155.598,9.74584,174.086,-36.5033,,,,,,,
4-9-18_Schnable_49-303-JS33-2-57_2018-04-11_12-56-54_9971000,JS33,303,PI_533877,2018-04-11,6cm,-7.0573,161.593,-2.81252,162.178,-9.67722,130.601,175.54,8.53863,,,,,,,
4-9-18_Schnable_49-303-JS33-2-57_2018-04-13_12-56-48_10084000,JS33,303,PI_533877,2018-04-13,6cm,24.4821,-163.07,27.0343,-158.086,23.1387,175.534,62.8817,174.424,,,,,,,
4-9-18_Schnable_49-303-JS33-2-57_2018-04-16_12-56-50_10271000,JS33,303,PI_533877,2018-04-16,6cm,21.7461,-157.513,34.7966,-150.946,29.682,-170.744,54.1274,174.234,77.9164,,,,,,
4-9-18_Schnable_49-304-JS152-220_2018-04-11_12-59-08_9971100,JS152,304,PI_597945,2018-04-11,6cm,-158.649,0.254257,135.038,1.26376,21.5641,99.0156,25.7581,-5.27803,84.8906,124.176,73.7461,117.116,,,
4-9-18_Schnable_49-304-JS152-220_2018-04-13_12-59-02_10084100,JS152,304,PI_597945,2018-04-13,6cm,-105.575,25.0884,-144.297,21.1227,-138.281,36.1798,-80.1524,26.6868,90.6523,61.6209,23.148,33.3844,89.0863,71.4585,79.7393
4-9-18_Schnable_49-304-JS152-220_2018-04-16_12-59-03_10271100,JS152,304,PI_597945,2018-04-16,6cm,-106.274,9.61301,-167.507,6.14122,-147.428,-36.8242,0.692374,26.0023,-156.823,-126.22,144.568,164.097,154.166,70.7425,-17.7744
4-9-18_Schnable_49-305-JS190-298_2018-04-11_01-01-22_9971200,JS190,305,PI_656002,2018-04-11,6cm,164.949,-114.299,-131.739,,,,,,,,,,,,
4-9-18_Schnable_49-305-JS190-298_2018-04-13_01-01-16_10084200,JS190,305,PI_656002,2018-04-13,6cm,171.794,-143.449,-123.542,,,,,,,,,,,,
4-9-18_Schnable_49-305-JS190-298_2018-04-16_01-01-17_10271200,JS190,305,PI_656002,2018-04-16,6cm,134.695,149.379,-8.78896,-146.834,155.965,-121.465,,,,,,,,,
4-9-18_Schnable_49-306-JS174-2-252_2018-04-11_01-03-35_9971300,JS174,306,PI_629059,2018-04-11,6cm,-69.367,128.038,-69.7751,-76.5544,-131.602,120.017,-78.4641,138.654,-105.079,-27.9003,,,,,
4-9-18_Schnable_49-306-JS174-2-252_2018-04-13_01-03-30_10084300,JS174,306,PI_629059,2018-04-13,6cm,15.0933,-149.509,11.5638,-151.429,7.11788,-147.194,-66.6645,-148.993,,,,,,,
4-9-18_Schnable_49-306-JS174-2-252_2018-04-16_01-03-30_10271300,JS174,306,PI_629059,2018-04-16,6cm,-52.059,141.364,-49.6347,139.085,-59.1969,132.002,-133.015,123.676,,,,,,,
4-9-18_Schnable_49-307-js274-55_2018-04-11_01-05-48_9971400,JS274,307,PI_533871,2018-04-11,6cm,175.128,-4.05505,-174.109,20.1572,-155.631,27.8898,-138.045,21.7005,,,,,,,
4-9-18_Schnable_49-307-js274-55_2018-04-13_01-05-43_10084400,JS274,307,PI_533871,2018-04-13,6cm,23.2601,-178.965,-175.75,37.2531,-152.178,36.804,-146.227,33.3829,-87.8058,,,,,,
4-9-18_Schnable_49-307-js274-55_2018-04-16_01-05-44_10271400,JS274,307,PI_533871,2018-04-16,6cm,138.651,3.11919,155.173,5.23843,173.986,8.85694,173.227,131.335,6.81262,-133.131,-72.7073,,,,
4-9-18_Schnable_49-308-js23-1-38_2018-04-11_01-08-04_9971500,JS23,308,PI_533830,2018-04-11,6cm,-144.543,-123.195,77.2659,65.6788,-90.4242,-100.842,47.0949,-74.5709,36.7813,,,,,,
4-9-18_Schnable_49-308-js23-1-38_2018-04-13_01-07-57_10084500,JS23,308,PI_533830,2018-04-13,6cm,-72.1975,160.884,148.792,-50.103,-16.0399,-30.2394,129.263,-4.41801,-3.30371,22.0604,108.826,,,,
4-9-18_Schnable_49-308-js23-1-38_2018-04-16_01-07-59_10271500,JS23,308,PI_533830,2018-04-16,6cm,-44.8458,-22.6134,-167.352,-175.605,6.85921,-179.539,166.676,-2.36039,14.7442,-7.18237,-122.343,55.4104,80.0798,139.943,130.881
4-9-18_Schnable_49-309-JS122-179_2018-04-11_01-10-16_9971600,JS122,309,PI_576359,2018-04-11,6cm,94.4279,-40.958,136.07,169.263,-42.1825,118.276,-30.6554,80.2574,-83.8359,,,,,,
4-9-18_Schnable_49-309-JS122-179_2018-04-13_01-10-10_10084600,JS122,309,PI_576359,2018-04-13,6cm,-18.5631,-162.07,32.4717,-144.504,3.304,-141.066,-18.2582,-139.464,,,,,,,
4-9-18_Schnable_49-309-JS122-179_2018-04-16_01-10-12_10271600,JS122,309,PI_576359,2018-04-16,6cm,72.1718,-57.4659,142.286,-31.961,115.612,-31.6397,124.619,-34.2813,107.896,,,,,,
4-9-18_Schnable_49-310-JS201-314_2018-04-11_01-12-29_9971700,JS201,310,PI_656018,2018-04-11,6cm,38.8094,-169.601,164.645,32.3221,27.2841,159.14,149.949,72.6805,,,,,,,
4-9-18_Schnable_49-310-JS201-314_2018-04-13_01-12-23_10084700,JS201,310,PI_656018,2018-04-13,6cm,-152.044,53.1961,-1.19198,-111.086,-171.388,41.45,175.046,69.5541,14.7148,169.671,36.9948,,,,
4-9-18_Schnable_49-310-JS201-314_2018-04-16_01-12-25_10271700,JS201,310,PI_656018,2018-04-16,6cm,53.5773,50.0622,-105.81,39.8458,3.62744,78.4107,-119.016,25.9492,-103.467,37.8745,-92.0078,24.8225,,,
4-9-18_Schnable_49-311-JS47-76_2018-04-11_01-14-42_9971800,JS47,311,PI_533938,2018-04-11,6cm,32.4563,-179.843,1.5171,6.34304,,,,,,,,,,,
4-9-18_Schnable_49-311-JS47-76_2018-04-13_01-14-36_10084800,JS47,311,PI_533938,2018-04-13,6cm,47.0158,-166.533,15.1873,13.9068,,,,,,,,,,,
4-9-18_Schnable_49-311-JS47-76_2018-04-16_01-14-38_10271800,JS47,311,PI_533938,2018-04-16,6cm,27.3379,170.157,-17.388,-127.71,-170.17,,,,,,,,,,
4-9-18_Schnable_49-312-JS93-1-130_2018-04-11_01-16-55_9971900,JS93,312,PI_534117,2018-04-11,6cm,171.546,-171.126,-31.8876,169.537,3.79288,135.318,,,,,,,,,
4-9-18_Schnable_49-312-JS93-1-130_2018-04-13_01-16-49_10084900,JS93,312,PI_534117,2018-04-13,6cm,-174.392,-154.345,162.952,-17.3205,171.868,10.0829,31.0627,144.591,-94.6024,,,,,,
4-9-18_Schnable_49-312-JS93-1-130_2018-04-16_01-16-53_10271900,JS93,312,PI_534117,2018-04-16,6cm,178.422,-160.968,171.507,-159.809,-22.613,177.831,-143.03,5.1007,146.558,26.6699,97.7436,,,,
4-9-18_Schnable_49-313-JS49-2-78_2018-04-11_01-19-08_9972000,JS49,313,PI_533940,2018-04-11,6cm,172.215,-14.1761,149.123,-130.95,-25.3318,152.215,-23.6113,177.402,-39.6234,-151.892,,,,,
4-9-18_Schnable_49-313-JS49-2-78_2018-04-13_01-19-04_10085000,JS49,313,PI_533940,2018-04-13,6cm,-146.498,8.81418,163.935,-5.81415,173.099,-2.48461,-177.937,-9.91302,-141.566,-1.8598,,,,,
4-9-18_Schnable_49-313-JS49-2-78_2018-04-16_01-19-07_10272000,JS49,313,PI_533940,2018-04-16,6cm,-2.24304,-175.927,-33.5832,165.661,-23.081,166.576,-18.7974,172.498,-0.673215,143.957,,,,,
4-9-18_Schnable_49-314-JS210-330_2018-04-11_01-21-22_9972100,JS210,314,PI_656033,2018-04-11,6cm,77.7806,-177.081,168.059,161.046,50.3605,147.602,-153.577,63.3953,-28.359,,,,,,
4-9-18_Schnable_49-314-JS210-330_2018-04-13_01-21-17_10085100,JS210,314,PI_656033,2018-04-13,6cm,73.3236,136.86,161.348,142.333,25.5254,148.529,-52.1915,-59.3903,24.8929,35.5962,130.214,-162.222,,,
4-9-18_Schnable_49-314-JS210-330_2018-04-16_01-21-20_10272100,JS210,314,PI_656033,2018-04-16,6cm,110.725,-168.644,45.4853,40.8641,164.827,156.558,-7.04512,106.991,159.689,-138.961,-13.8911,-52.5673,,,
4-9-18_Schnable_49-315-JS81-2-113_2018-04-11_01-23-35_9972200,JS81,315,PI_534070,2018-04-11,6cm,-149.119,-12.1195,-152.31,55.9276,-151.259,133.236,-160.819,,,,,,,,
4-9-18_Schnable_49-315-JS81-2-113_2018-04-13_01-23-31_10085200,JS81,315,PI_534070,2018-04-13,6cm,54.7549,-93.5383,105.636,-93.6079,-168.932,-92.8237,126.551,,,,,,,,
4-9-18_Schnable_49-315-JS81-2-113_2018-04-16_01-23-33_10272200,JS81,315,PI_534070,2018-04-16,6cm,-49.3383,164.958,-2.37493,161.3,51.8359,173.105,63.0473,,,,,,,,
4-9-18_Schnable_49-316-JS180-270_2018-04-11_01-25-48_9972300,JS180,316,PI_655975,2018-04-11,6cm,14.5531,178.019,5.04743,15.0638,-144.808,-132.893,-152.492,-8.48133,-14.258,-87.8163,,,,,
4-9-18_Schnable_49-316-JS180-270_2018-04-13_01-25-44_10085300,JS180,316,PI_655975,2018-04-13,6cm,-164.834,-175.616,16.2451,-170.917,43.7326,94.7951,175.295,36.6726,101.588,117.12,150.458,,,,
4-9-18_Schnable_49-316-JS180-270_2018-04-16_01-25-47_10272300,JS180,316,PI_655975,2018-04-16,6cm,-153.797,-176.034,-8.97494,-177.415,32.0196,80.2653,47.1351,43.1429,-176.059,-179.507,119.059,91.9377,,,
4-9-18_Schnable_49-317-JS221-348_2018-04-11_01-28-03_9972400,JS221,317,PI_656051,2018-04-11,6cm,42.0687,-132.751,-163.76,-9.5291,25.0144,174.675,56.8517,160.948,64.085,,,,,,
4-9-18_Schnable_49-317-JS221-348_2018-04-13_01-27-58_10085400,JS221,317,PI_656051,2018-04-13,6cm,27.7518,-145.604,-53.4926,178.496,-7.91614,148.775,-132.194,143.333,43.9749,-6.98379,,,,,
4-9-18_Schnable_49-317-JS221-348_2018-04-16_01-28-01_10272400,JS221,317,PI_656051,2018-04-16,6cm,-172.409,-3.39699,-99.6214,148.558,-54.1074,112.19,-5.52135,112.88,22.7691,156.289,-23.7252,,,,
4-9-18_Schnable_49-318-JS222-350_2018-04-11_01-30-16_9972500,JS222,318,PI_656053,2018-04-11,6cm,12.3121,-154.815,-16.8686,-154.767,23.0753,-157.476,27.1882,15.6146,165.742,119.002,,,,,
4-9-18_Schnable_49-318-JS222-350_2018-04-13_01-30-16_10085500,JS222,318,PI_656053,2018-04-13,6cm,42.2293,-174.22,93.9667,136.374,177.918,0.569921,10.8256,0.305717,-177.643,179.671,100.892,-117.374,-37.3766,,
4-9-18_Schnable_49-318-JS222-350_2018-04-16_01-30-14_10272500,JS222,318,PI_656053,2018-04-16,6cm,177.999,147.082,16.386,8.76409,-169.689,-16.5289,-132.439,-162.414,-176.577,-77.1576,-107.728,-172.915,,,
4-9-18_Schnable_49-319-JS117-172_2018-04-11_01-32-29_9972600,JS117,319,PI_576345,2018-04-11,6cm,-135.71,58.7721,-110.889,31.5666,-133.209,42.2451,-141.943,48.477,-177.943,,,,,,
4-9-18_Schnable_49-319-JS117-172_2018-04-13_01-32-24_10085600,JS117,319,PI_576345,2018-04-13,6cm,165.823,27.4613,-164.366,-175.477,2.21703,-14.4037,148.715,172.988,25.2273,179.479,,,,,
4-9-18_Schnable_49-319-JS117-172_2018-04-16_01-32-28_10272600,JS117,319,PI_576345,2018-04-16,6cm,157.534,39.1358,-168.88,-34.1782,33.2021,-14.9258,6.10647,-5.67652,177.228,-165.347,39.3902,151.931,-17.8262,,
4-9-18_Schnable_49-320-JS277-103_2018-04-11_01-34-42_9972700,JS277,320,PI_533998,2018-04-11,6cm,40.8492,167.959,165.356,-42.4936,165.624,-28.4532,,,,,,,,,
4-9-18_Schnable_49-320-JS277-103_2018-04-13_01-34-40_10085700,JS277,320,PI_533998,2018-04-13,6cm,-111.067,10.0323,5.59285,159.643,142.775,5.7667,,,,,,,,,
4-9-18_Schnable_49-320-JS277-103_2018-04-16_01-34-41_10272700,JS277,320,PI_533998,2018-04-16,6cm,-97.1566,26.0534,23.6157,178.539,22.4157,131.04,-93.9422,,,,,,,,
4-9-18_Schnable_49-321-JS248-396_2018-04-11_01-36-56_9972800,JS248,321,PI_656097,2018-04-11,6cm,33.0115,-146.261,40.2502,-145.542,34.1795,-114.872,13.8131,,,,,,,,
4-9-18_Schnable_49-321-JS248-396_2018-04-13_01-36-53_10085800,JS248,321,PI_656097,2018-04-13,6cm,-0.0634343,179.854,10.5062,179.898,3.4541,-158.578,-167.561,-75.9542,-30.9474,-13.0621,,,,,
4-9-18_Schnable_49-321-JS248-396_2018-04-16_01-36-55_10272800,JS248,321,PI_656097,2018-04-16,6cm,2.9334,168.286,4.25409,167.178,-170.612,-8.58297,-82.0029,11.637,-67.995,-14.3935,178.851,-138.155,,,
4-9-18_Schnable_49-323-JS120-175_2018-04-11_01-41-23_9973000,JS120,323,PI_576349,2018-04-11,6cm,-18.664,-142.728,23.2328,-127.338,76.6122,-101.731,59.223,,,,,,,,
4-9-18_Schnable_49-323-JS120-175_2018-04-13_01-41-20_10086000,JS120,323,PI_576349,2018-04-13,6cm,21.4738,-88.9608,82.543,-67.7426,146.575,-39.4906,113.378,-91.2946,,,,,,,
4-9-18_Schnable_49-323-JS120-175_2018-04-16_01-41-24_10273000,JS120,323,PI_576349,2018-04-16,6cm,59.6205,-45.6936,129.212,-27.13,-162.9,-9.0893,-167.413,-15.2268,,,,,,,
4-9-18_Schnable_49-324-JS247-395_2018-04-11_01-43-36_9973100,JS247,324,PI_656096,2018-04-11,6cm,-26.2838,-174.634,6.86152,-163.999,-150.716,-123.819,17.5449,,,,,,,,
4-9-18_Schnable_49-324-JS247-395_2018-04-13_01-43-33_10086100,JS247,324,PI_656096,2018-04-13,6cm,-107.775,110.703,-87.0262,109.662,-74.8662,165.499,-46.9814,,,,,,,,
4-9-18_Schnable_49-324-JS247-395_2018-04-16_01-43-39_10273100,JS247,324,PI_656096,2018-04-16,6cm,-147.816,21.1983,-144.56,25.3906,-16.4282,-93.0713,50,162.563,,,,,,,
4-9-18_Schnable_49-325-JS117-172_2018-04-11_01-45-49_9973200,JS117,325,PI_576345,2018-04-11,6cm,5.45308,-117.959,69.0909,-128.748,18.5457,-131.523,-4.9078,,,,,,,,
4-9-18_Schnable_49-325-JS117-172_2018-04-13_01-45-47_10086200,JS117,325,PI_576345,2018-04-13,6cm,43.3874,-70.1469,114.643,-90.1643,64.276,71.7747,-103.61,75.9778,,,,,,,
4-9-18_Schnable_49-325-JS117-172_2018-04-16_01-45-57_10273200,JS117,325,PI_576345,2018-04-16,6cm,-13.9767,-117.877,66.598,-137.621,10.0117,-151.926,47.5782,,,,,,,,
4-9-18_Schnable_49-326-JS226-358_2018-04-11_01-48-02_9973300,JS226,326,PI_656059,2018-04-11,6cm,28.0006,-166.407,-27.0726,14.8462,162.249,21.0327,7.90552,35.5702,123.557,,,,,,
4-9-18_Schnable_49-326-JS226-358_2018-04-13_01-48-00_10086300,JS226,326,PI_656059,2018-04-13,6cm,22.1544,-172.342,166.992,4.23485,56.2283,135.469,4.58061,135.382,-12.7361,22.0636,-21.6268,,,,
4-9-18_Schnable_49-326-JS226-358_2018-04-16_01-48-07_10273300,JS226,326,PI_656059,2018-04-16,6cm,5.79802,-173.239,173.33,-17.8174,165.652,-14.4348,-170.376,169.675,175.669,145.67,-159.794,132.071,126.622,153.137,16.386
4-9-18_Schnable_49-327-JS88-125_2018-04-11_01-50-21_9973400,JS88,327,PI_534108,2018-04-11,6cm,85.1993,30.7419,-155.619,33.2894,56.277,165.134,16.3548,143.788,2.20238,,,,,,
4-9-18_Schnable_49-327-JS88-125_2018-04-13_01-50-15_10086400,JS88,327,PI_534108,2018-04-13,6cm,30.2716,-162.293,23.6638,167.389,2.68489,150.884,2.2317,167.93,169.744,,,,,,
4-9-18_Schnable_49-327-JS88-125_2018-04-16_01-50-22_10273400,JS88,327,PI_534108,2018-04-16,6cm,5.38613,179.471,-3.65568,145.767,-14.6605,-26.2125,134.653,-19.3646,137.846,142.942,,,,,
4-9-18_Schnable_49-328-JS31-1-53_2018-04-11_01-52-35_9973500,JS31,328,PI_533866,2018-04-11,6cm,151.962,-21.4967,152.061,-9.94237,-6.88254,147.669,,,,,,,,,
4-9-18_Schnable_49-328-JS31-1-53_2018-04-13_01-52-29_10086500,JS31,328,PI_533866,2018-04-13,6cm,144.535,-30.1393,147.144,-77.8636,-13.2696,-8.28036,144.542,,,,,,,,
4-9-18_Schnable_49-328-JS31-1-53_2018-04-16_01-52-35_10273500,JS31,328,PI_533866,2018-04-16,6cm,-180,-171.214,3.84027,20.7554,-177.503,20.2208,-168.735,,,,,,,,
4-9-18_Schnable_49-329-JS116-171_2018-04-11_01-54-47_9973600,JS116,329,PI_576340,2018-04-11,6cm,-20.1454,173.219,172.22,-142.901,169.911,-176.359,-66.7113,-2.92538,16.8928,177.576,170.274,-40.6545,,,
4-9-18_Schnable_49-329-JS116-171_2018-04-13_01-54-42_10086600,JS116,329,PI_576340,2018-04-13,6cm,34.1621,-12.5636,170.193,14.3066,173.789,4.97996,-165.011,-38.8616,-61.6558,-110.151,,,,,
4-9-18_Schnable_49-329-JS116-171_2018-04-16_01-54-49_10273600,JS116,329,PI_576340,2018-04-16,6cm,-52.6385,177.891,23.0996,15.4181,-160.737,-178.573,-165.278,-25.7041,-125.048,-68.2838,-124.479,,,,
4-9-18_Schnable_49-330-JS27-47_2018-04-11_01-57-01_9973700,JS27,330,PI_533845,2018-04-11,6cm,-165.077,-144.343,58.4214,-120.956,52.6495,-116.03,45.0517,-81.9602,,,,,,,
4-9-18_Schnable_49-330-JS27-47_2018-04-13_01-56-55_10086700,JS27,330,PI_533845,2018-04-13,6cm,-166.441,59.6929,-119.642,56.27,-112.079,54.6962,-77.1642,,,,,,,,
4-9-18_Schnable_49-330-JS27-47_2018-04-16_01-57-03_10273700,JS27,330,PI_533845,2018-04-16,6cm,174.973,41.6511,-149.757,37.7213,-138.228,41.9999,-131.023,7.93664,,,,,,,
4-9-18_Schnable_49-331-JS267-426_2018-04-11_01-59-14_9973800,JS267,331,PI_659695,2018-04-11,6cm,61.051,119.048,-72.2593,104.323,-31.289,-154.996,-54.8028,,,,,,,,
4-9-18_Schnable_49-331-JS267-426_2018-04-13_01-59-09_10086800,JS267,331,PI_659695,2018-04-13,6cm,175.039,-16.889,154.896,14.8136,43.3498,-74.1682,-155.38,,,,,,,,
4-9-18_Schnable_49-331-JS267-426_2018-04-16_01-59-17_10273800,JS267,331,PI_659695,2018-04-16,6cm,170.767,-23.715,39.6079,156.604,-8.46427,35.597,56.4391,-29.3402,-167.008,,,,,,
4-9-18_Schnable_49-333-JS59-3-88_2018-04-11_02-03-41_9974000,JS59,333,PI_533964,2018-04-11,6cm,-55.57,10.572,101.692,12.4182,102.206,-2.29595,53.4424,-28.7917,-143.487,,,,,,
4-9-18_Schnable_49-333-JS59-3-88_2018-04-13_02-03-36_10087000,JS59,333,PI_533964,2018-04-13,6cm,-105.633,-114.11,-13.5891,-122.999,-35.7756,-23.5308,-154.802,-59.5543,72.8473,,,,,,
4-9-18_Schnable_49-333-JS59-3-88_2018-04-16_02-03-44_10274000,JS59,333,PI_533964,2018-04-16,6cm,-93.1628,1.37077,-96.8304,10.512,-92.9303,15.2275,13.4086,-132.434,4.13502,-145.86,,,,,
4-9-18_Schnable_49-334-JS171-247_2018-04-11_02-05-54_9974100,JS171,334,PI_607931,2018-04-11,6cm,-167.978,20.9874,-160.747,43.0142,-134.197,-129.838,-27.8876,-5.16972,-60.1708,,,,,,
4-9-18_Schnable_49-334-JS171-247_2018-04-13_02-05-51_10087100,JS171,334,PI_607931,2018-04-13,6cm,-35.0982,161.138,-41.3936,172.315,2.08441,154.543,136.32,159.897,85.0463,-36.7865,-7.71457,,,,
4-9-18_Schnable_49-334-JS171-247_2018-04-16_02-05-58_10274100,JS171,334,PI_607931,2018-04-16,6cm,-6.69671,167.429,156.017,58.0223,-18.557,-47.7944,-179.506,5.45829,127.113,-38.3565,112.251,157.327,-153.322,-12.0918,-16.4336
4-9-18_Schnable_49-335-JS161-231_2018-04-11_02-08-08_9974200,JS161,335,PI_597964,2018-04-11,6cm,-41.8125,-157.059,-101.929,-33.5039,157.269,-48.8942,-22.9631,-93.0434,-148.641,-147.017,-145.279,,,,
4-9-18_Schnable_49-335-JS161-231_2018-04-13_02-08-04_10087200,JS161,335,PI_597964,2018-04-13,6cm,-53.7281,179.892,-46.5856,121.626,-8.19258,-61.2461,-27.9806,-86.6605,-173.777,-91.328,-23.7882,-175.409,171.451,,
4-9-18_Schnable_49-335-JS161-231_2018-04-16_02-08-12_10274200,JS161,335,PI_597964,2018-04-16,6cm,-0.483476,-151.988,-20.9794,174.169,-23.7327,-65.8107,-141.185,-141.818,-134.041,-121.657,-82.4514,-37.7189,,,
4-9-18_Schnable_49-336-JS41-2-68_2018-04-11_02-10-21_9974300,JS41,336,PI_533915,2018-04-11,6cm,12.8741,172.082,-68.533,-155.228,-23.7525,-145.802,-18.3089,179.712,,,,,,,
4-9-18_Schnable_49-336-JS41-2-68_2018-04-13_02-10-17_10087300,JS41,336,PI_533915,2018-04-13,6cm,-13.6566,-172.931,-29.562,-173.699,-29.0232,150.793,,,,,,,,,
4-9-18_Schnable_49-336-JS41-2-68_2018-04-16_02-10-25_10274300,JS41,336,PI_533915,2018-04-16,6cm,-3.06358,170.882,-150.648,-11.9696,-176.305,-12.1752,127.445,-2.61287,,,,,,,
4-9-18_Schnable_49-337-JS122-179_2018-04-11_02-12-35_9974400,JS122,337,PI_576359,2018-04-11,6cm,-171.407,-2.78896,-175.59,9.5262,161.888,0.51263,144.214,,,,,,,,
4-9-18_Schnable_49-337-JS122-179_2018-04-13_02-12-31_10087400,JS122,337,PI_576359,2018-04-13,6cm,150.078,-37.3039,147.37,-29.1804,138.874,-35.0784,91.4843,4.70211,,,,,,,
4-9-18_Schnable_49-337-JS122-179_2018-04-16_02-12-39_10274400,JS122,337,PI_576359,2018-04-16,6cm,167.415,-44.4077,160.536,-20.392,158.156,-20.88,51.5625,124.226,20.0005,118.087,,,,,
4-9-18_Schnable_49-338-JS181-271_2018-04-11_02-14-49_9974500,JS181,338,PI_655976,2018-04-11,6cm,108.358,-50.1705,104.678,-38.9195,124.301,-79.7513,-162.181,,,,,,,,
4-9-18_Schnable_49-338-JS181-271_2018-04-13_02-14-45_10087500,JS181,338,PI_655976,2018-04-13,6cm,139.134,-13.0329,133.08,0.172777,52.16,164.032,-32.3353,120.616,-123.409,-70.0654,,,,,
4-9-18_Schnable_49-338-JS181-271_2018-04-16_02-14-56_10274500,JS181,338,PI_655976,2018-04-16,6cm,57.975,-54.9425,77.8457,-29.2013,121.969,24.505,-61.8947,-173.746,-107.989,-162.129,,,,,
4-9-18_Schnable_49-339-JS22-37_2018-04-11_02-17-02_9974600,JS22,339,PI_533824,2018-04-11,6cm,7.84522,104.737,-28.6055,-47.251,167.29,,,,,,,,,,
4-9-18_Schnable_49-339-JS22-37_2018-04-13_02-16-59_10087600,JS22,339,PI_533824,2018-04-13,6cm,88.1661,-29.5721,7.66277,153.867,-49.459,148.923,,,,,,,,,
4-9-18_Schnable_49-339-JS22-37_2018-04-16_02-17-10_10274600,JS22,339,PI_533824,2018-04-16,6cm,61.7432,65.276,-22.4249,1.69847,139.121,-32.746,-28.3465,129.997,,,,,,,
4-9-18_Schnable_49-340-JS7-15_2018-04-11_02-19-16_9974700,JS7,340,PI_533757,2018-04-11,6cm,-2.75523,-150.631,-14.3532,-160.842,-153.372,3.67533,,,,,,,,,
4-9-18_Schnable_49-340-JS7-15_2018-04-13_02-19-13_10087700,JS7,340,PI_533757,2018-04-13,6cm,147.76,-80.9132,-61.9649,126.259,136.136,104.624,,,,,,,,,
4-9-18_Schnable_49-340-JS7-15_2018-04-16_02-19-27_10274700,JS7,340,PI_533757,2018-04-16,6cm,,,,,,,,,,,,,,,
4-9-18_Schnable_49-341-JS117-172_2018-04-11_02-21-30_9974800,JS117,341,PI_576345,2018-04-11,6cm,72.7121,-160.26,23.9177,161.957,35.6448,162.642,-26.3606,19.3501,,,,,,,
4-9-18_Schnable_49-341-JS117-172_2018-04-13_02-21-28_10087800,JS117,341,PI_576345,2018-04-13,6cm,104.61,173.872,25.7183,60.5741,153.732,-174.375,32.2826,164.103,-19.3595,-146.463,,,,,
4-9-18_Schnable_49-341-JS117-172_2018-04-16_02-21-40_10274800,JS117,341,PI_576345,2018-04-16,6cm,117.528,163.401,31.585,166.722,40.1056,174.319,-2.89703,-148.518,,,,,,,
4-9-18_Schnable_49-342-JS249-400_2018-04-11_02-23-44_9974900,JS249,342,PI_656100,2018-04-11,6cm,-14.0513,-177.058,-178.716,-5.23115,101.248,-165.646,-132.121,-91.8679,-52.783,,,,,,
