,,,,Leaf 1,,,Leaf 2,,,Leaf 3,,,Leaf 4,,,Leaf 5,,,Leaf 6,,,Leaf 7,,,Leaf 8,,,Leaf 9,,,Leaf 10,,,Leaf 11,,,Leaf 12,,,Leaf 13,,,Leaf 14,,,Leaf 15,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-301-js83-120_2018-04-11_12-52-27_9970800,0.840043,TRUE,0.0810422,-0.415851,34.5578,135.831,-0.380626,35.0677,-0.236374,-0.349315,34.694,152.302,-0.316047,23.289,-19.7996,-0.274951,22.7126,144.947,-0.194716,18.2472,-9.71366,-0.192759,17.116,155.676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-301-js83-120_2018-04-13_12-52-21_10083800,0.843688,TRUE,0.039041,-0.415851,35.6301,-14.8856,-0.38454,33.621,-122.534,-0.355186,37.053,17.5632,-0.318004,24.0971,-155.13,-0.298434,30.3078,12.4759,-0.202544,18.978,-162.302,-0.200587,17.7038,29.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-301-js83-120_2018-04-16_12-52-23_10270800,0.857581,TRUE,0.030443,-0.425636,34.5929,113.743,-0.382583,36.072,35.1468,-0.355186,37.2062,162.87,-0.316047,27.5599,-5.00294,-0.304305,33.9994,158.338,-0.265166,18.9077,4.63077,-0.169276,14.654,173.006,-0.165362,13.6716,-20.4526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-302-js101-145_2018-04-11_12-54-41_9970900,0.681418,TRUE,0.0178286,-0.398239,34.3644,177.553,-0.396282,16.5952,-20.9271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-302-js101-145_2018-04-13_12-54-34_10083900,0.658896,TRUE,0.0287611,-0.408023,31.2331,-80.8427,-0.406067,25.5265,46.8166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-302-js101-145_2018-04-16_12-54-36_10270900,0.686587,TRUE,0.0306311,-0.456947,53.7471,-81.2169,-0.456947,10.1159,-139.147,-0.423679,91.3087,-160.153,-0.419765,16.4611,-72.5322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-303-JS33-2-57_2018-04-11_12-56-54_9971000,0.846203,TRUE,0.0260355,-0.390411,57.9518,-12.1638,-0.378669,41.6606,-179.37,-0.347358,38.5488,-8.30148,-0.318004,33.1058,176.367,-0.278865,29.6322,-25.5349,-0.214286,20.3979,145.351,-0.151663,10.2451,156.996,-0.149706,16.2885,19.5545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-303-JS33-2-57_2018-04-13_12-56-48_10084000,0.865384,TRUE,0.0571214,-0.390411,56.3696,16.9045,-0.372798,44.4769,-143.804,-0.347358,38.9637,21.7675,-0.321918,35.9697,-143.8,-0.286693,32.6195,9.55369,-0.251468,29.0903,-160.445,-0.155577,18.0845,57.6375,-0.155577,27.1816,-167.353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-303-JS33-2-57_2018-04-16_12-56-50_10271000,0.855065,TRUE,0.103515,-0.394325,60.0804,17.7227,-0.374755,42.7492,-138.24,-0.347358,43.1137,26.5468,-0.323875,36.271,-137.405,-0.28865,39.5069,17.1166,-0.267123,32.4451,-150.125,-0.229941,34.8329,35.8404,-0.118395,32.3241,-175.766,-0.118395,6.91205,54.5751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-304-JS152-220_2018-04-11_12-59-08_9971100,0.890613,FALSE,0.0540557,-0.374755,21.7594,-144.299,-0.349315,34.0245,2.26066,-0.31409,15.3917,-167.951,-0.300391,28.5901,0.793306,-0.241683,23.3236,2.78658,-0.165362,19.3099,128.881,-0.159491,24.3914,19.7996,-0.157534,4.65143,12.7663,-0.157534,26.8567,80.6042,-0.157534,6.43907,67.1791,-0.155577,14.1768,98.0665,-0.155577,13.5723,162.613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-304-JS152-220_2018-04-13_12-59-02_10084100,0.895349,FALSE,0.0866598,-0.374755,32.1597,-86.5024,-0.349315,39.1082,13.1488,-0.321918,21.9334,-92.6212,-0.292564,32.6335,10.7339,-0.271037,19.5643,-94.6296,-0.239726,26.3292,12.8662,-0.190802,20.7917,-99.2135,-0.0459883,24.4275,-51.4237,-0.0264188,17.1152,102.494,0.055773,40.3605,44.474,0.0890411,59.6072,15.4264,0.0890411,40.0056,45.292,0.24364,67.9767,87.1163,0.302348,60.4362,79.3411,0.302348,55.5868,79.7393,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-304-JS152-220_2018-04-16_12-59-03_10271100,0.901218,FALSE,0.181575,-0.386497,28.8517,-87.9992,-0.361057,33.5999,3.17549,-0.306262,27.3863,-120.271,-0.292564,29.8884,-0.9814,-0.22407,4.4532,98.0839,-0.190802,17.7463,-45.3674,-0.163405,22.0711,-10.8201,-0.163405,32.6018,10.7288,-0.132094,21.6281,132.402,-0.0538161,40.6582,-136.892,-0.016634,15.2378,177.911,-0.016634,13.0953,-176.881,0.100783,41.918,171.226,0.10274,28.3322,80.8831,0.139922,70.1209,-30.0318,0.141879,70.3216,13.7439,0.235812,25.3735,122.309,0.235812,56.4291,101.486,,,,,,,,,,,,,,,
4-9-18_Schnable_49-305-JS190-298_2018-04-11_01-01-22_9971200,0.824934,TRUE,0.0515164,-0.349315,44.7275,179.631,-0.237769,8.19276,-17.7683,-0.237769,26.3176,-148.068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-305-JS190-298_2018-04-13_01-01-16_10084200,0.830617,TRUE,0.133116,-0.353229,45.9736,-175.026,-0.255382,36.1433,-163.353,-0.253425,13.844,170.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-305-JS190-298_2018-04-16_01-01-17_10271200,0.803084,TRUE,0.0441507,-0.441292,85.5201,134.695,-0.3591,31.1958,166.94,-0.337573,42.3457,-8.07036,-0.261252,29.2738,-162.901,-0.167319,23.6393,155.495,-0.167319,18.4763,-64.7675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-306-JS174-2-252_2018-04-11_01-03-35_9971300,0.887277,TRUE,0.077318,-0.376712,33.656,-62.3701,-0.363014,28.9606,122.705,-0.357143,34.1615,-65.9,-0.343444,36.999,-76.5544,-0.327789,28.5974,-131.602,-0.294521,29.5836,109.304,-0.231898,18.4904,-58.6234,-0.15362,38.5363,138.257,-0.151663,38.2141,-98.8471,-0.151663,18.0911,-26.2758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-306-JS174-2-252_2018-04-13_01-03-30_10084300,0.894076,TRUE,0.0607915,-0.378669,34.3391,21.0614,-0.363014,29.1397,-158.126,-0.33953,35.5408,17.6284,-0.292564,31.8669,-159.223,-0.237769,25.2805,25.7571,-0.171233,19.8442,-146.001,-0.143836,24.6736,-32.1037,-0.143836,22.6639,-154.617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-306-JS174-2-252_2018-04-16_01-03-30_10271300,0.884496,TRUE,0.0831645,-0.38454,33.4093,-48.3633,-0.363014,29.2145,140.586,-0.341487,36.7056,-42.5133,-0.310176,33.3952,132.764,-0.271037,26.5617,-34.5646,-0.239726,23.7603,125.028,-0.137965,17.6319,-71.4865,-0.137965,17.7012,121.287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-307-js274-55_2018-04-11_01-05-48_9971400,0.833971,TRUE,0.0828646,-0.445205,77.3434,174.439,-0.435421,26.7659,-3.70265,-0.392368,23.7911,174.303,-0.351272,23.4151,25.4228,-0.312133,18.7381,-158.803,-0.265166,23.8055,35.1829,-0.186888,14.8659,-154.342,-0.184932,9.9346,3.33189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-307-js274-55_2018-04-13_01-05-43_10084400,0.850025,TRUE,0.0678471,-0.449119,18.2635,37.0901,-0.445205,72.9941,-178.965,-0.40411,23.9139,175.893,-0.357143,20.785,47.2355,-0.318004,21.558,-159.168,-0.274951,22.9229,39.2765,-0.216243,18.802,-168.507,-0.120352,28.8153,38.4338,-0.120352,8.267,-106.515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-307-js274-55_2018-04-16_01-05-44_10271400,0.859277,TRUE,0.0764463,-0.451076,48.0133,138.651,-0.443249,29.2224,10.2528,-0.415851,21.4685,141.823,-0.363014,25.6445,20.2556,-0.318004,20.3875,163.921,-0.259295,30.8526,2.82688,-0.2182,19.0614,145.772,-0.204501,15.3693,130.24,-0.202544,21.7888,14.4175,-0.0812133,11.5018,-157.21,-0.0812133,17.5126,-52.6106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-308-js23-1-38_2018-04-11_01-08-04_9971500,0.856968,FALSE,0.0455175,-0.388454,37.3474,-141.091,-0.361057,25.8877,-108.919,-0.361057,35.2631,77.713,-0.3591,22.4333,68.8004,-0.319961,26.4296,-90.1189,-0.304305,21.6644,-109.077,-0.271037,17.7852,45.6926,-0.177104,28.7409,-86.3844,-0.177104,29.8143,32.541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-308-js23-1-38_2018-04-13_01-07-57_10084500,0.859709,FALSE,0.098199,-0.390411,37.4614,-72.2998,-0.372798,32.9246,162.746,-0.366928,23.5133,139.826,-0.361057,28.7369,-30.9171,-0.321918,26.3135,-15.6002,-0.304305,24.5163,-28.8814,-0.282779,17.6713,132.057,-0.200587,14.2708,-40.6142,-0.200587,17.2786,11.6042,-0.167319,23.3276,21.4016,-0.165362,24.0543,117.215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-308-js23-1-38_2018-04-16_01-07-59_10271500,0.876698,FALSE,0.0708296,-0.392368,40.6763,-41.4276,-0.376712,32.8734,-13.7676,-0.364971,32.3309,-163.018,-0.363014,21.0783,-178.594,-0.345401,30.7842,7.94758,-0.306262,15.1422,-160.431,-0.28865,21.2408,174.697,-0.280822,30.409,-1.12528,-0.278865,11.4895,20.2035,-0.263209,16.5964,-35.1891,-0.202544,20.3796,-95.5207,-0.200587,28.5399,69.7008,-0.155577,36.3632,60.7323,-0.122309,24.3848,155.289,-0.120352,18.6017,144.199,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-309-JS122-179_2018-04-11_01-10-16_9971600,0.83494,TRUE,0.0566501,-0.386497,50.5228,106.435,-0.382583,43.1085,-38.761,-0.366928,46.61,148.65,-0.3591,16.7381,169.263,-0.351272,31.4868,-34.6728,-0.323875,29.4303,120.751,-0.247554,19.239,-16.8363,-0.210372,16.9103,112.106,-0.208415,17.0606,-82.365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-309-JS122-179_2018-04-13_01-10-10_10084600,0.850111,TRUE,0.0470075,-0.400196,41.1207,0.36568,-0.386497,44.5169,-165.442,-0.370842,47.9416,48.5975,-0.357143,35.3432,-146.339,-0.325832,37.0751,30.72,-0.284736,20.0325,-143.069,-0.194716,12.4539,49.4483,-0.194716,20.6103,-141.432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-309-JS122-179_2018-04-16_01-10-12_10271600,0.861173,TRUE,0.0620386,-0.406067,40.9728,94.3382,-0.38454,42.5402,-60.2681,-0.370842,48.5371,154.015,-0.3591,35.1725,-36.2105,-0.327789,43.2949,143.023,-0.296477,29.1837,-34.253,-0.271037,23.269,151.07,-0.163405,7.58944,0.418842,-0.163405,17.7234,128.289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-310-JS201-314_2018-04-11_01-12-29_9971700,0.870093,TRUE,0.109204,-0.398239,29.4077,21.9606,-0.364971,28.1417,-173.699,-0.33953,16.7658,-174.852,-0.337573,31.9852,10.286,-0.261252,31.2312,5.19349,-0.22407,25.3121,162.397,-0.110568,24.3533,159.09,-0.108611,49.3455,29.8428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-310-JS201-314_2018-04-13_01-12-23_10084700,0.868319,FALSE,0.100721,-0.364971,27.3504,-152.853,-0.319961,40.4113,36.4606,-0.319961,65.933,-17.308,-0.310176,21.0085,-111.086,-0.308219,23.5864,-166.577,-0.271037,33.0249,22.1184,-0.229941,26.9684,-175.979,-0.175147,25.7349,38.2311,-0.149706,8.31694,14.3869,-0.0890411,14.0506,174.196,-0.0851272,29.684,39.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-310-JS201-314_2018-04-16_01-12-25_10271700,0.879413,TRUE,0.09716,-0.392368,66.6619,49.6286,-0.364971,26.6283,51.7997,-0.337573,34.1574,-127.11,-0.304305,25.2737,48.5674,-0.304305,23.9262,-2.10589,-0.302348,25.056,79.4314,-0.274951,35.6294,-141.457,-0.239726,30.8762,38.6134,-0.208415,34.3284,-134.275,-0.12818,21.8131,41.0791,-0.0127202,35.2074,-113.738,-0.0127202,21.9816,30.5235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-311-JS47-76_2018-04-11_01-14-42_9971800,0.858875,TRUE,0.0413282,-0.38454,33.9548,28.0188,-0.347358,22.9369,-168.18,-0.319961,4.71675,15.7339,-0.319961,35.3209,5.48731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-311-JS47-76_2018-04-13_01-14-36_10084800,0.863723,TRUE,0.0498926,-0.392368,30.0474,44.1491,-0.361057,23.5743,-155.787,-0.318004,11.0537,3.16932,-0.318004,35.4064,13.1328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-311-JS47-76_2018-04-16_01-14-38_10271800,0.863067,TRUE,0.060539,-0.396282,29.6678,25.9632,-0.361057,27.9076,175.555,-0.321918,38.4419,-18.5837,-0.233855,9.77505,4.73359,-0.233855,21.8102,175.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-312-JS93-1-130_2018-04-11_01-16-55_9971900,0.871292,FALSE,0.0993813,-0.329746,54.7931,174.359,-0.327789,34.2907,-173.661,-0.304305,37.0699,-32.2082,-0.235812,37.1769,169.902,-0.188845,16.1868,30.1067,-0.186888,31.8347,177.383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-312-JS93-1-130_2018-04-13_01-16-49_10084900,0.875524,FALSE,0.126113,-0.349315,45.7794,-162.298,-0.347358,26.1419,-133.942,-0.335616,23.0364,164.216,-0.306262,40.8841,-17.1167,-0.241683,33.1048,179.122,-0.222113,26.7773,-2.26532,-0.169276,24.5572,16.6074,-0.136008,8.16029,-160.446,-0.136008,23.1395,-95.453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-312-JS93-1-130_2018-04-16_01-16-53_10271900,0.869382,FALSE,0.195038,-0.355186,47.0354,-174.35,-0.347358,30.0865,-157.254,-0.347358,26.8419,168.362,-0.341487,26.7361,-160.436,-0.308219,41.4013,-17.4258,-0.265166,31.8583,-177.745,-0.19863,16.9614,-136.635,-0.194716,25.456,3.61706,-0.192759,28.6527,165.274,-0.151663,17.4418,-1.41412,-0.151663,5.76728,171.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-313-JS49-2-78_2018-04-11_01-19-08_9972000,0.853697,TRUE,0.0788142,-0.390411,62.9104,168.276,-0.3591,67.1487,-12.5303,-0.341487,49.893,143.513,-0.319961,62.072,-117.387,-0.316047,50.4403,-16.274,-0.300391,45.0416,142.709,-0.257339,36.6389,-6.58304,-0.196673,27.4668,157.871,-0.122309,28.6129,-15.2798,-0.120352,17.0594,-156.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-313-JS49-2-78_2018-04-13_01-19-04_10085000,0.841963,TRUE,0.0704773,-0.396282,64.5303,-166.292,-0.361057,71.1428,11.4945,-0.341487,53.5951,161.717,-0.316047,52.599,2.21586,-0.302348,47.4993,165.485,-0.257339,39.9973,14.9346,-0.222113,40.2904,166.667,-0.136008,25.5357,7.85674,-0.0968689,35.3012,-169.928,-0.0949119,17.8719,-16.886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-313-JS49-2-78_2018-04-16_01-19-07_10272000,0.851294,TRUE,0.0831645,-0.398239,66.3209,-4.08036,-0.361057,72.9525,178.922,-0.33953,53.4831,-34.9464,-0.316047,54.1676,165.357,-0.302348,48.779,-26.6108,-0.26908,44.0075,179.96,-0.229941,45.9784,-30.3881,-0.184932,32.5674,-178.469,-0.114481,32.7572,-24.7844,-0.114481,15.6324,154.483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-314-JS210-330_2018-04-11_01-21-22_9972100,0.854317,FALSE,0.0670522,-0.349315,44.1367,69.5474,-0.343444,41.8133,172.308,-0.304305,27.2548,-160.457,-0.304305,32.7328,145.97,-0.292564,30.7882,33.6573,-0.175147,22.9908,172.469,-0.171233,23.184,-133.945,-0.112524,42.3032,65.1176,-0.110568,18.6177,-33.5348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-314-JS210-330_2018-04-13_01-21-17_10085100,0.870276,FALSE,0.117889,-0.347358,42.5919,75.548,-0.304305,33.919,153.98,-0.304305,57.8173,150.816,-0.292564,42.6888,129.941,-0.239726,14.5612,-20.2594,-0.239726,8.92156,155.93,-0.206458,18.1248,-66.291,-0.206458,17.8915,-61.0887,-0.132094,54.0618,17.5429,-0.130137,55.1131,32.5784,-0.112524,41.4181,148.349,-0.112524,47.5097,-156.337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-314-JS210-330_2018-04-16_01-21-20_10272100,0.87294,FALSE,0.135029,-0.357143,50.0006,104.79,-0.353229,41.8004,178.794,-0.323875,23.762,29.0806,-0.280822,22.9604,6.12264,-0.280822,41.9262,179.75,-0.278865,48.3745,147.411,-0.17319,42.9023,-5.65854,-0.17319,41.3775,102.1,-0.167319,35.2449,171.465,-0.15362,31.7755,-157.299,-0.0440313,41.0399,-0.679508,-0.0440313,38.8295,-59.8704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-315-JS81-2-113_2018-04-11_01-23-35_9972200,0.860396,TRUE,0.0393342,-0.425636,43.2859,-140.344,-0.392368,27.6423,-4.1473,-0.364971,28.593,-143.909,-0.331703,23.6269,41.4839,-0.278865,17.8807,-144.922,-0.181018,13.3282,67.1499,-0.179061,19.9635,-145.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-315-JS81-2-113_2018-04-13_01-23-31_10085200,0.871848,TRUE,0.0601582,-0.370842,25.2729,70.2042,-0.3591,27.6565,-89.3902,-0.329746,24.8293,92.4316,-0.286693,20.8933,-88.3978,-0.182975,4.25229,113.227,-0.12818,16.5168,-87.3627,-0.12818,9.32432,118.863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-315-JS81-2-113_2018-04-16_01-23-33_10272200,0.874727,TRUE,0.057622,-0.370842,20.1945,-34.7298,-0.3591,26.7074,165.492,-0.335616,27.3197,-0.493597,-0.304305,25.5739,168.061,-0.241683,16.2683,40.7449,-0.151663,6.93967,165.811,-0.149706,7.73814,108.521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-316-JS180-270_2018-04-11_01-25-48_9972300,0.885012,FALSE,0.0797081,-0.378669,32.4649,14.7805,-0.351272,30.6538,167.031,-0.323875,36.7264,10.4987,-0.265166,23.2069,0.146909,-0.216243,27.6159,163.169,-0.216243,61.4838,-165.718,-0.214286,50.3931,-159.799,-0.116438,33.3585,-5.56045,-0.0831703,35.6911,-12.0843,-0.0831703,38.0558,-128.991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-316-JS180-270_2018-04-13_01-25-44_10085300,0.888991,FALSE,0.129188,-0.390411,40.2586,-161.905,-0.337573,41.8649,-168.514,-0.312133,30.5163,-3.1203,-0.272994,32.0098,-178.507,-0.22407,21.8008,-13.7458,-0.208415,31.7876,97.4148,-0.15362,35.3762,-176.177,-0.14775,54.645,25.5115,-0.14775,74.7777,62.6766,-0.0772994,17.6698,55.4501,-0.0753425,44.1726,168.453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-316-JS180-270_2018-04-16_01-25-47_10272300,0.891691,FALSE,0.119534,-0.408023,43.6716,-147.88,-0.333659,46.2719,-168.525,-0.316047,28.7908,-14.6419,-0.272994,37.3866,176.424,-0.235812,25.7915,-15.9864,-0.216243,27.4969,83.4569,-0.204501,47.9235,14.7429,-0.204501,49.7519,14.4054,-0.186888,39.2792,-158.997,-0.118395,25.662,-165.478,0.106654,35.4359,85.5546,0.106654,15.7653,75.9923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-317-JS221-348_2018-04-11_01-28-03_9972400,0.855941,TRUE,0.104674,-0.447162,62.2657,42.0687,-0.402153,40.6064,-121.766,-0.363014,18.5543,-130.613,-0.331703,47.8586,-10.9516,-0.304305,17.6381,6.78079,-0.233855,21.9801,-164.633,-0.22407,23.702,54.5264,-0.141879,24.2687,-176.385,-0.139922,20.9242,48.6297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-317-JS221-348_2018-04-13_01-27-58_10085400,0.852945,TRUE,0.0462271,-0.423679,66.9922,26.3951,-0.40998,33.7805,-134.016,-0.392368,28.6092,-67.7049,-0.366928,19.8309,-160.091,-0.316047,18.0772,-17.4091,-0.231898,22.2354,172.992,-0.143836,27.197,25.1509,-0.134051,20.1873,144.796,-0.0264188,34.6815,50.1449,-0.0244618,22.0517,10.8305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-317-JS221-348_2018-04-16_01-28-01_10272400,0.860647,TRUE,0.130295,-0.441292,30.2853,-153.737,-0.437378,62.406,-4.07619,-0.398239,27.4007,-104.309,-0.364971,22.3697,179.402,-0.327789,18.2664,-80.1902,-0.255382,18.4491,134.281,-0.226027,9.19909,-27.7588,-0.10274,24.316,132.731,-0.0283757,16.9542,14.3384,0.00684929,13.8406,137.28,0.00880629,9.60193,-8.14319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-318-JS222-350_2018-04-11_01-30-16_9972500,0.865962,TRUE,0.0639236,-0.449119,80.1733,12.3121,-0.431507,21.8952,-135.738,-0.411937,30.2526,-19.8378,-0.374755,16.9589,-158.305,-0.353229,24.0575,13.361,-0.337573,16.471,-154.618,-0.274951,18.6624,8.65458,-0.15362,33.2953,-5.49875,-0.114481,30.7891,-169.362,-0.114481,28.4415,107.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-318-JS222-350_2018-04-13_01-30-16_10085500,0.864904,FALSE,0.0668234,-0.453033,16.2716,61.4275,-0.453033,78.5363,-174.22,-0.445205,12.4318,93.9667,-0.413894,34.5553,134.53,-0.357143,28.0879,173.651,-0.345401,11.0178,-6.75458,-0.343444,14.6795,18.0615,-0.341487,11.8529,-4.83565,-0.294521,19.1715,159.678,-0.2182,11.6395,144.616,-0.212329,14.3535,57.5913,-0.136008,39.6727,-113.38,-0.136008,22.8904,6.82188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-318-JS222-350_2018-04-16_01-30-14_10272500,0.84016,FALSE,0.139781,-0.453033,62.367,177.999,-0.419765,24.3444,134.471,-0.38454,25.3681,15.3803,-0.343444,26.7287,1.84625,-0.282779,16.1269,-161.536,-0.26908,26.6637,3.88122,-0.249511,13.193,-133.496,-0.227984,47.7272,-169.887,-0.227984,55.2966,178.382,-0.19863,16.14,20.9404,-0.0440313,25.0698,-76.7876,-0.0420744,25.0142,152.291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-319-JS117-172_2018-04-11_01-32-29_9972600,0.867421,TRUE,0.0298715,-0.413894,30.2239,-154.547,-0.363014,21.2859,46.8455,-0.323875,19.4602,-129.797,-0.282779,11.7599,44.402,-0.257339,15.5831,-122.747,-0.216243,13.8669,43.0488,-0.139922,20.0692,-136.799,-0.110568,29.459,47.2528,-0.110568,7.61043,-157.736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-319-JS117-172_2018-04-13_01-32-24_10085600,0.878669,FALSE,0.0314941,-0.445205,20.1832,126.063,-0.374755,22.6653,23.6126,-0.325832,19.6551,-177.824,-0.257339,11.9511,172.768,-0.181018,7.54907,-7.22368,-0.181018,38.2421,-2.04778,-0.116438,11.126,120.028,-0.114481,20.9692,161.033,-0.0655577,24.9043,19.0322,-0.0655577,26.3074,179.513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-319-JS117-172_2018-04-16_01-32-28_10272600,0.837367,FALSE,0.104381,-0.427593,25.2245,132.289,-0.366928,23.2977,32.0906,-0.327789,20.2433,179.047,-0.245597,12.7625,-43.2514,-0.239726,18.9149,58.7931,-0.214286,17.6471,-46.6917,-0.212329,14.4733,-23.0951,-0.212329,24.7407,-21.5638,-0.163405,17.4066,135.966,-0.163405,28.729,-173.831,-0.0890411,7.08319,7.279,-0.0401174,29.7592,172.581,-0.0381605,31.8109,-10.1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-320-JS277-103_2018-04-11_01-34-42_9972700,0.847769,TRUE,0.0463512,-0.368885,37.7555,40.2345,-0.363014,45.5709,173.945,-0.333659,40.1301,166.445,-0.284736,23.713,-25.24,-0.190802,25.2971,168.528,-0.190802,19.2957,-2.54741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
