,,,,Leaf 1,,,Leaf 2,,,Leaf 3,,,Leaf 4,,,Leaf 5,,,Leaf 6,,,Leaf 7,,,Leaf 8,,,Leaf 9,,,Leaf 10,,,Leaf 11,,,Leaf 12,,,Leaf 13,,,Leaf 14,,,Leaf 15,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-449-js162-232_2018-04-11_06-22-05_9985600,0.741769,TRUE,0.241158,-0.351272,47.3693,-158.154,-0.318004,39.8078,32.8399,-0.286693,31.2314,-165.871,-0.229941,27.0787,15.6263,-0.159491,28.0506,-161.992,-0.104697,41.9635,-1.19007,-0.0303327,35.8242,161.137,0.00684929,22.3066,43.4391,0.00684929,12.0937,-151.207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-449-js162-232_2018-04-13_06-22-35_10098600,0.770085,FALSE,0.163765,-0.357143,31.8425,-169.28,-0.319961,59.9534,20.0727,-0.28865,19.3631,-140.691,-0.239726,44.5895,20.7229,-0.0538161,32.4444,-172.129,0.00293541,35.9342,70.9296,0.00489235,21.0432,-36.0676,0.0322896,85.1028,-164.945,0.0322896,86.9173,-46.8046,0.163405,87.3533,-4.28249,0.165362,77.2039,-49.7929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-449-js162-232_2018-04-16_06-22-37_10285600,0.75796,FALSE,0.25371,-0.361057,41.9553,-156.638,-0.325832,54.5568,-12.8259,-0.286693,39.0582,-148.831,-0.241683,52.9484,-31.1702,-0.19863,30.8591,-138.685,0.122309,23.0348,-147.678,0.139922,98.6635,-35.8879,0.141879,98.7867,-41.8092,0.147749,65.2244,122.886,0.147749,82.2818,-153.678,0.161448,79.6914,60.2018,0.163405,72.0137,121.463,0.163405,76.88,90.8599,0.28865,110.691,141.619,0.290607,10.3979,-96.4475,0.364971,105.286,4.51211,0.364971,#NAME?,0,0.366928,67.0849,137.381,,,,,,,,,,,,,,,
4-9-18_Schnable_49-450-js61-90_2018-04-11_06-24-22_9985700,0.875768,FALSE,0.096943,-0.368885,31.1254,31.1513,-0.343444,13.1534,34.6894,-0.249511,9.08067,-20.3945,-0.249511,34.0801,-178.341,-0.229941,26.6617,41.5015,-0.15362,28.1136,-131.957,-0.114481,31.1506,-4.8153,-0.114481,19.5014,154.454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-450-js61-90_2018-04-13_06-24-49_10098700,0.878248,FALSE,0.120046,-0.370842,31.989,-169.688,-0.333659,18.0179,-21.8358,-0.318004,28.0921,177.779,-0.26908,12.8253,-88.1471,-0.267123,19.6264,-20.7073,-0.253425,19.4443,-175.467,-0.19863,45.1905,-110.948,-0.14775,27.791,-2.99037,-0.134051,34.7856,-55.6222,-0.100783,36.6166,156.333,-0.100783,9.25013,-35.9554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-450-js61-90_2018-04-16_06-24-51_10285700,0.858197,TRUE,error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-451-js284-177_2018-04-11_06-26-32_9985800,0.836947,TRUE,0.0755899,-0.439335,40.0726,73.4831,-0.413894,41.1118,151.495,-0.406067,27.9814,20.6452,-0.364971,33.1186,171.825,-0.321918,22.7724,-12.8489,-0.280822,25.8689,-165.206,-0.214286,21.6025,25.5378,-0.200587,8.17327,143.591,-0.200587,28.4731,-29.0244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-451-js284-177_2018-04-13_06-27-02_10098800,0.845401,TRUE,0.063533,-0.441292,39.4258,87.5811,-0.431507,27.0649,134.054,-0.406067,26.7939,62.04,-0.363014,35.0376,-160.278,-0.321918,24.5402,12.3504,-0.286693,26.6863,-139.698,-0.235812,19.1257,39.1208,-0.155577,28.4776,46.1636,-0.155577,20.2613,-157.195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-451-js284-177_2018-04-16_06-27-04_10285800,0.870222,TRUE,0.0441941,-0.456947,45.9012,32.1256,-0.433464,28.2245,95.4381,-0.40411,30.2842,32.2623,-0.361057,35.5243,172.282,-0.319961,31.1297,-1.53582,-0.284736,29.1043,-170.621,-0.255382,23.3929,13.4237,-0.210372,7.08227,58.3006,-0.210372,25.6399,-177.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-452-js234-375_2018-04-11_06-28-45_9985900,0.844667,TRUE,0.048015,-0.433464,41.9658,11.6014,-0.40998,25.8539,-127.871,-0.351272,20.9418,40.2563,-0.282779,18.8943,-127.232,-0.190802,55.3822,48.1378,-0.188845,26.7703,-130.843,-0.188845,31.9252,36.0174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-452-js234-375_2018-04-13_06-29-16_10098900,0.849376,TRUE,0.0552816,-0.435421,41.0561,-78.2364,-0.40411,34.8245,179.52,-0.355186,19.9743,-39.3852,-0.280822,20.8451,158.171,-0.200587,38.4418,-44.4843,-0.157534,47.1001,162.441,-0.157534,28.5739,-14.6963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-452-js234-375_2018-04-16_06-29-17_10285900,0.813143,TRUE,0.14698,-0.433464,43.8698,-47.4413,-0.402153,34.6667,-147.58,-0.361057,21.7656,-6.74263,-0.300391,25.4356,-175.306,-0.237769,28.8326,-15.5784,-0.124266,40.7171,15.8229,-0.122309,46.0078,161.401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-453-js155-3-224_2018-04-11_06-30-59_9986000,0.852492,TRUE,0.128176,-0.425636,30.1667,6.08229,-0.380626,36.9398,-161.136,-0.366928,38.5237,-13.4556,-0.337573,33.0664,-173.359,-0.310176,37.9235,5.72214,-0.247554,33.9399,-168.473,-0.200587,28.9499,16.2045,-0.0870841,17.8765,154.671,-0.0870841,45.7369,26.1001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-453-js155-3-224_2018-04-13_06-31-30_10099000,0.823722,TRUE,0.0614494,-0.443249,26.4731,-12.6644,-0.40411,18.7686,55.6228,-0.38454,38.6315,136.227,-0.370842,38.9026,-38.2267,-0.337573,37.1133,158.26,-0.31409,34.5038,-25.046,-0.259295,31.9512,143.487,-0.196673,24.1193,-33.7514,-0.134051,24.1117,178.106,-0.0146771,29.9812,3.26656,-0.0146771,45.1213,-157.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-453-js155-3-224_2018-04-16_06-31-31_10286000,0.79697,TRUE,0.891894,-0.425636,14.3361,152.782,-0.425636,17.8083,142.605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-454-js101-145_2018-04-11_06-33-13_9986100,0.775994,TRUE,0.0296786,-0.394325,11.8829,-158.054,-0.345401,27.8939,59.0626,-0.343444,25.0649,-146.611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-454-js101-145_2018-04-13_06-33-44_10099100,0.780279,TRUE,0.0777625,-0.421722,13.9378,-45.0898,-0.357143,7.12202,-41.5034,-0.345401,19.2095,160.956,-0.345401,28.0148,-171.073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-454-js101-145_2018-04-16_06-33-47_10286100,0.533856,TRUE,0.102716,-0.449119,47.6053,-129.039,-0.398239,27.4566,-178.702,-0.396282,17.1524,-8.37919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-455-js185-288_2018-04-11_06-35-28_9986200,0.859945,TRUE,0.0370272,-0.370842,34.5123,22.2069,-0.345401,26.938,-171.027,-0.323875,39.6662,21.0986,-0.312133,27.3317,-167.754,-0.251468,36.7728,3.88469,-0.186888,24.8097,-93.9816,-0.182975,16.8455,-161.438,-0.181018,13.1387,-22.2642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-455-js185-288_2018-04-13_06-35-58_10099200,0.872906,TRUE,0.037997,-0.376712,28.7648,65.0649,-0.349315,28.5949,-168.07,-0.325832,37.3432,36.9698,-0.31409,30.2838,-151.495,-0.267123,31.1157,38.5486,-0.22407,26.818,171.296,-0.143836,23.9591,49.157,-0.0949119,19.2792,-148.918,-0.0949119,29.6292,-3.49799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-455-js185-288_2018-04-16_06-36-00_10286200,0.787556,TRUE,0.085054,-0.376712,34.4637,100.975,-0.372798,31.3978,-172.666,-0.325832,38.1002,29.0881,-0.31409,33.8449,-169.973,-0.271037,37.105,44.3747,-0.239726,30.2666,-174.275,-0.192759,32.4524,25.6867,-0.0772994,18.4046,-100.337,-0.0772994,40.7285,-5.83379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-456-js76-2-108_2018-04-11_06-37-41_9986300,0.833779,TRUE,0.0212579,-0.402153,42.0512,-13.6357,-0.376712,31.3196,176.348,-0.347358,37.1205,9.77853,-0.319961,29.3869,-170.931,-0.267123,30.4825,5.4117,-0.188845,22.2265,-159.965,-0.188845,18.3424,15.3713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-456-js76-2-108_2018-04-13_06-38-12_10099300,0.802978,TRUE,0.0498541,-0.40411,44.9532,-23.7448,-0.382583,31.3,172.805,-0.353229,37.8115,6.24005,-0.325832,32.0998,-176.812,-0.274951,35.2303,12.6198,-0.181018,28.7785,-159.123,-0.179061,28.0408,24.8851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-456-js76-2-108_2018-04-16_06-38-14_10286300,0.560303,TRUE,0.0541618,-0.42955,43.8426,4.70322,-0.417808,38.1422,-162.566,-0.372798,59.5175,69.3888,-0.366928,42.9749,-139.081,-0.298434,26.5865,-96.8301,-0.194716,55.3044,116.684,-0.192759,12.6172,-143.754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-457-js170-243_2018-04-11_06-39-55_9986400,0.869465,TRUE,0.100873,-0.378669,27.6818,150.25,-0.370842,24.5286,-64.6152,-0.351272,27.5391,135.97,-0.298434,34.3417,-38.564,-0.276908,27.6066,121.462,-0.145793,40.6045,-84.3581,-0.0949119,38.8289,-169.125,-0.092955,47.581,-47.5134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-457-js170-243_2018-04-13_06-40-25_10099400,0.881743,TRUE,0.096289,-0.38454,26.8482,-161.069,-0.376712,26.1553,-54.4859,-0.357143,17.377,-145.813,-0.306262,31.4921,-50.2547,-0.304305,20.2916,-134.053,-0.290607,25.564,-170.621,-0.184932,47.8458,-136.289,-0.171233,33.7458,-68.6689,-0.108611,48.6308,-18.5034,-0.016634,52.9088,-105.491,-0.0127202,14.168,-176.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-457-js170-243_2018-04-16_06-40-28_10286400,0.872832,FALSE,0.105276,-0.3591,37.9334,-82.9239,-0.355186,32.9486,-18.1305,-0.355186,32.2221,56.7986,-0.351272,16.1044,-164.724,-0.349315,17.6843,-165.471,-0.349315,25.5528,-51.646,-0.300391,30.0617,0.21771,-0.300391,40.7389,-87.5184,-0.192759,11.105,22.1548,-0.192759,73.1839,-109.612,-0.165362,50.7492,-64.0772,-0.163405,16.7886,-109.603,-0.12818,39.9216,-6.593,-0.0636008,28.3308,-84.696,-0.0636008,33.5832,9.91511,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-458-js251-404_2018-04-11_06-42-10_9986500,0.810966,TRUE,0.0386466,-0.390411,48.4225,-139.494,-0.361057,34.7852,6.84452,-0.331703,33.871,-161.954,-0.300391,25.0391,24.1797,-0.239726,17.26,-132.895,-0.19863,32.0879,20.0092,-0.196673,17.4004,161.619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-458-js251-404_2018-04-13_06-42-40_10099500,0.813018,TRUE,0.0677058,-0.392368,49.3698,-113.834,-0.368885,36.6763,31.8812,-0.331703,36.924,-132.276,-0.300391,30.2569,45.2173,-0.272994,28.097,-124.442,-0.200587,30.1951,34.3415,-0.200587,36.4135,-144.858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-458-js251-404_2018-04-16_06-42-43_10286500,0.491633,FALSE,0.289158,-0.366928,75.8788,-134.073,-0.253425,75.0301,-176.863,-0.251468,47.3958,32.5627,-0.251468,56.86,130.977,-0.188845,34.2509,27.179,-0.165362,33.5611,100.9,-0.163405,73.787,-160.905,-0.161448,63.1784,-127.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-459-js151-218_2018-04-11_06-44-23_9986600,0.854453,FALSE,0.0832795,-0.368885,14.6318,6.36738,-0.310176,17.482,-150.586,-0.298434,58.1954,162.499,-0.296477,36.186,-170.864,-0.196673,21.2539,86.1541,-0.194716,7.72154,174.681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-459-js151-218_2018-04-13_06-44-54_10099600,0.868756,FALSE,0.0735614,-0.380626,27.6341,-1.40396,-0.306262,27.2983,50.6758,-0.302348,52.1565,137.24,-0.300391,30.5915,-178.891,-0.298434,16.3274,31.2527,-0.298434,21.698,-71.5856,-0.294521,19.6308,156.975,-0.181018,49.292,137.375,-0.181018,49.7522,24.3931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-459-js151-218_2018-04-16_06-44-57_10286600,0.881021,FALSE,0.0937702,-0.3591,26.3722,-6.48752,-0.308219,31.0094,176.663,-0.304305,34.8434,-171.642,-0.304305,53.996,138.918,-0.181018,24.782,54.239,-0.179061,18.7464,135.499,-0.17319,57.1835,164.721,-0.17319,27.1523,40.1553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-460-js23-2-38_2018-04-11_06-46-38_9986700,0.850634,FALSE,0.0371305,-0.413894,37.45,100.326,-0.402153,35.8142,-136.972,-0.378669,27.4114,74.0891,-0.3591,33.3489,-121.985,-0.347358,39.0442,61.5905,-0.33953,35.8129,-88.4222,-0.33953,29.6574,110.508,-0.220157,31.9154,87.0125,-0.184932,34.0999,69.7008,-0.184932,26.1577,-107.176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-460-js23-2-38_2018-04-13_06-47-08_10099700,0.861369,TRUE,0.0471701,-0.425636,37.1256,166.536,-0.396282,35.5151,-90.9262,-0.376712,18.4755,124.779,-0.374755,35.3165,149.406,-0.3591,26.1721,-58.9162,-0.333659,34.1048,-28.3719,-0.329746,12.182,-60.999,-0.292564,29.7762,134.871,-0.210372,46.4846,124.762,-0.210372,25.6328,47.4365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-460-js23-2-38_2018-04-16_06-47-10_10286700,0.875354,FALSE,0.0832566,-0.421722,44.8544,-132.172,-0.396282,38.3734,-40.4717,-0.378669,32.4778,-140.184,-0.378669,29.5118,-126.57,-0.364971,25.898,-18.8921,-0.33953,45.5683,-166.291,-0.292564,41.3135,-173.015,-0.261252,15.1885,108.359,-0.261252,32.7583,-17.6524,-0.175147,20.2362,49.9725,-0.175147,42.2154,-177.544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-461-js178-266_2018-04-11_06-48-52_9986800,0,error,error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-461-js178-266_2018-04-13_06-49-22_10099800,0,error,error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-461-js178-266_2018-04-16_06-49-24_10286800,0,error,error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-462-EMPTY-_2018-04-11_06-51-05_9986900,0,error,error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-462-EMPTY-_2018-04-13_06-51-36_10099900,0,error,error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-462-EMPTY-_2018-04-16_06-51-38_10286900,0,error,error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-463-js159-2-228_2018-04-11_06-53-18_9987000,0.789063,TRUE,0.0560384,-0.366928,25.2285,-34.9512,-0.265166,30.1449,160.586,-0.265166,19.0532,43.0627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-463-js159-2-228_2018-04-13_06-53-50_10100000,0.819091,TRUE,0.0682972,-0.364971,31.1622,-58.0898,-0.357143,25.1359,129.502,-0.284736,28.5209,-27.2555,-0.284736,5.29713,141.787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-463-js159-2-228_2018-04-16_06-53-52_10287000,0.563987,FALSE,0.101044,-0.413894,17.1786,173.442,-0.400196,40.3266,33.3524,-0.38454,45.156,-16.253,-0.38454,36.3123,-43.9505,-0.38454,39.7311,-68.7158,-0.319961,50.1994,36.6883,-0.319961,68.2175,23.9023,-0.296477,37.2576,-35.2993,-0.296477,23.1246,-128.369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-464-js278-105_2018-04-11_06-55-32_9987100,0.833818,TRUE,0.13031,-0.388454,40.8951,-176.705,-0.366928,37.7404,-1.06131,-0.333659,37.085,168.376,-0.306262,29.5893,9.00856,-0.282779,29.1289,176.91,-0.208415,22.8174,-19.0063,-0.208415,13.4675,139.474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-464-js278-105_2018-04-13_06-56-05_10100100,0.832251,TRUE,0.0792745,-0.392368,38.8383,159.146,-0.368885,44.3641,-4.74852,-0.333659,35.209,158.258,-0.308219,36.7983,-25.8933,-0.294521,26.1351,-177.821,-0.231898,38.4606,-11.6431,-0.0890411,31.065,-169.962,-0.0890411,23.8763,-66.1341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-464-js278-105_2018-04-16_06-56-06_10287100,0.847503,TRUE,0.161789,-0.392368,43.7144,-135.679,-0.368885,43.0652,78.6943,-0.333659,42.4395,-129.127,-0.310176,32.6888,68.6092,-0.298434,43.9627,-148.96,-0.26908,45.8603,60.3153,-0.210372,30.4902,-154.094,-0.0714286,40.1752,50.3623,-0.0714286,39.8276,-78.1374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-465-js204-318_2018-04-11_06-57-51_9987200,0,error,error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-465-js204-318_2018-04-13_06-58-19_10100200,0,error,error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-465-js204-318_2018-04-16_06-58-19_10287200,0,error,error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-466-js110-162_2018-04-11_07-00-04_9987300,0.794381,TRUE,0.143406,-0.417808,29.3904,-137.378,-0.374755,26.101,-34.979,-0.353229,30.8284,-83.3282,-0.321918,35.2072,168.57,-0.290607,30.902,157.809,-0.257339,30.037,-53.9697,-0.165362,30.6517,2.87,-0.163405,37.6615,120.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-466-js110-162_2018-04-13_07-00-32_10100300,0.716759,TRUE,0.114745,-0.427593,18.3495,-131.811,-0.382583,24.6002,-88.0392,-0.3591,50.6861,-131.73,-0.347358,41.2564,117.863,-0.335616,25.7748,-101.08,-0.300391,21.9282,103.361,-0.255382,27.3513,-96.9893,-0.216243,22.5472,63.6234,-0.171233,29.1309,49.1149,-0.171233,58.4731,-51.6719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-466-js110-162_2018-04-16_07-00-32_10287300,0.828708,FALSE,0.156286,-0.441292,16.7065,-53.8548,-0.38454,13.4545,18.3399,-0.382583,19.472,-31.8781,-0.357143,56.2299,-26.7644,-0.355186,27.1122,0.593145,-0.355186,34.4435,-138.881,-0.333659,27.095,-16.4333,-0.308219,23.8211,-166.77,-0.247554,22.7943,-56.7058,-0.239726,65.3035,-26.0313,-0.222113,31.7488,178.667,-0.136008,28.5758,1.73331,-0.136008,38.1691,141.589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-467-js96-133_2018-04-11_07-02-18_9987400,0.833686,TRUE,0.0477752,-0.408023,47.176,4.91871,-0.357143,43.3293,-179.368,-0.321918,53.695,12.9482,-0.28865,45.8706,160.007,-0.235812,32.4592,10.5389,-0.181018,34.7975,177.927,-0.120352,24.1887,2.57407,0.00489235,31.5443,-163.833,0.00489235,20.093,-21.1874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-467-js96-133_2018-04-13_07-02-46_10100400,0.838125,TRUE,0.0561067,-0.445205,40.9612,-147.13,-0.355186,42.6037,-17.1778,-0.319961,58.4228,-176.635,-0.290607,47.8185,-37.2066,-0.235812,34.1561,170.414,-0.184932,36.3438,-13.9496,-0.145793,27.2451,-167.637,-0.0107632,38.1897,30.0459,0.018591,18.7714,158.976,0.0225049,15.8734,8.19116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-467-js96-133_2018-04-16_07-02-46_10287400,0.783159,TRUE,0.225567,-0.445205,33.8122,-152.244,-0.357143,46.6717,-13.1579,-0.327789,55.4884,173.128,-0.294521,50.8543,-29.4976,-0.237769,47.2608,153.866,-0.192759,54.8724,1.14579,-0.165362,43.7126,164.242,-0.124266,26.2951,1.98068,0.0225049,39.7087,154.532,0.0655577,35.5542,26.9111,0.0655577,13.7064,-151.858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-468-js179-269_2018-04-11_07-04-32_9987500,0,error,error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-468-js179-269_2018-04-13_07-05-00_10100500,0,error,error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-468-js179-269_2018-04-16_07-05-04_10287500,0,error,error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-469-js37-1-63_2018-04-11_07-06-46_9987600,0.781769,TRUE,0.0604123,-0.380626,29.417,-38.0305,-0.33953,33.7428,179.189,-0.312133,38.2607,-10.0794,-0.274951,25.6901,6.30478,-0.231898,24.9591,-169.315,-0.19863,36.6643,-39.5399,-0.188845,34.3675,-6.67081,-0.186888,26.197,-102.902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-469-js37-1-63_2018-04-13_07-07-13_10100600,0.863573,FALSE,0.0655212,-0.380626,33.2362,-26.2696,-0.337573,31.0169,-153.353,-0.312133,26.2927,-13.1677,-0.26908,32.9707,8.08058,-0.24364,26.1576,-65.324,-0.241683,26.6397,-137.733,-0.136008,27.0928,61.5746,-0.134051,33.5304,-173.991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-469-js37-1-63_2018-04-16_07-07-17_10287600,0.804623,TRUE,0.136145,-0.337573,34.4046,-23.5616,-0.31409,31.0671,117.44,-0.284736,26.3134,129.906,-0.265166,33.9474,-18.3868,-0.249511,37.3245,41.5296,-0.202544,21.6077,151.724,-0.139922,86.1983,-96.8429,-0.136008,42.1976,-105.209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-470-js154-223_2018-04-11_07-09-00_9987700,0.829429,TRUE,0.030942,-0.390411,32.589,-169.325,-0.361057,25.0801,28.3734,-0.319961,27.6855,-177.139,-0.308219,19.7599,-166.721,-0.26908,16.5415,-171.347,-0.26908,23.9986,38.411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-470-js154-223_2018-04-13_07-09-28_10100700,0.82511,TRUE,0.036296,-0.392368,30.963,-34.1146,-0.361057,26.059,176.242,-0.325832,22.6491,-37.3197,-0.298434,26.4605,161.563,-0.208415,21.555,-11.4792,-0.208415,31.6575,152.636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-470-js154-223_2018-04-16_07-09-31_10287700,0.836937,TRUE,0.0551429,-0.394325,34.4054,-44.9112,-0.364971,26.6076,-170.48,-0.349315,15.6427,-172.055,-0.321918,27.5206,-36.6741,-0.186888,27.9882,146.591,-0.159491,45.3768,-41.2835,-0.159491,18.305,61.8554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-471-js154-223_2018-04-11_07-11-14_9987800,0.839066,TRUE,0.0291578,-0.398239,31.6819,-129.563,-0.376712,28.3646,39.4042,-0.347358,25.8454,-126.924,-0.300391,26.2371,58.1836,-0.229941,28.5901,-119.707,-0.227984,31.4878,67.7113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
