,,,,Leaf 1,,,Leaf 2,,,Leaf 3,,,Leaf 4,,,Leaf 5,,,Leaf 6,,,Leaf 7,,,Leaf 8,,,Leaf 9,,,Leaf 10,,,Leaf 11,,,Leaf 12,,,Leaf 13,,,Leaf 14,,,Leaf 15,,,,,,,,,,,,,,,,,,,,,,,,,,
Plant name,Accuracy reconstruction,Topology skeleton,Error skeleton,height,theta,phi,height,theta,phi,height,theta,phi,height,theta,phi,height,theta,phi,height,theta,phi,height,theta,phi,height,theta,phi,height,theta,phi,height,theta,phi,height,theta,phi,height,theta,phi,height,theta,phi,height,theta,phi,height,theta,phi,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-474-js64-93_2018-04-16_07-18-25_10288100,0.814611,FALSE,0.165185,-0.411937,163.6,-54.2299,-0.411937,158.665,-72.0426,-0.363014,45.0235,-21.6635,-0.351272,47.7408,169.113,-0.351272,31.6975,-143.504,-0.347358,25.7207,135.37,-0.316047,30.6938,20.4508,-0.31409,44.7424,-27.0655,-0.312133,32.1917,57.2589,-0.28865,44.313,-177.338,-0.253425,31.6423,-9.5273,-0.247554,63.5365,80.2887,-0.231898,32.4808,-70.513,-0.22407,34.6133,172.32,-0.22407,25.0776,-156.791,-0.155577,6.72975,10.9437,-0.14775,36.2837,77.5271,-0.0714286,45.746,166.52,-0.0694716,35.0377,-178.723,-0.0225049,33.5358,43.6496,-0.0225049,32.1809,63.2632,,,,,,
4-9-18_Schnable_49-475-js159-1-228_2018-04-11_07-20-09_9988200,0.885683,FALSE,0.0876485,-0.327789,40.0873,-2.18947,-0.318004,27.8228,-177.07,-0.318004,49.0819,-164.863,-0.306262,23.9284,-92.9308,-0.272994,41.9454,-24.6896,-0.220157,34.4213,-12.7482,-0.210372,41.7888,-157.506,-0.210372,19.5669,-14.8593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-475-js159-1-228_2018-04-13_07-20-38_10101200,0.881711,FALSE,0.120983,-0.325832,21.3152,-47.6982,-0.325832,22.0282,-101.895,-0.308219,16.8411,163.911,-0.308219,38.7307,179.724,-0.300391,50.1858,-18.0726,-0.300391,23.2175,-11.5559,-0.300391,68.8168,-7.20331,-0.229941,30.3249,-11.2169,-0.0988258,47.0961,-139.703,-0.0968689,36.9712,-136.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-475-js159-1-228_2018-04-16_07-20-39_10288200,0.890012,FALSE,0.0906977,-0.355186,38.2709,-165.016,-0.31409,51.9721,-2.21165,-0.310176,29.9323,-7.50817,-0.302348,37.0808,161.197,-0.249511,24.392,17.7928,-0.227984,27.4051,-22.501,-0.226027,25.6868,11.853,-0.212329,17.5657,105.88,-0.212329,20.1067,43.55,-0.208415,36.7955,175.309,-0.206458,10.2993,85.8474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-476-js119-174_2018-04-11_07-22-23_9988300,0.596726,FALSE,0.266935,-0.253425,56.1691,126.111,-0.245597,19.9589,-119.604,-0.24364,44.9059,-88.019,-0.159491,22.2473,-148.974,-0.155577,38.6846,170.117,-0.132094,28.1712,107.003,-0.130137,36.4833,-84.2255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-476-js119-174_2018-04-13_07-22-52_10101300,0.583558,TRUE,0.302195,-0.251468,32.9428,-156.77,-0.249511,68.1409,-33.4781,-0.216243,78.3674,-103.536,-0.214286,43.2738,-81.7558,-0.179061,64.8083,-24.1595,-0.155577,53.9731,-28.8535,-0.112524,15.7422,93.6343,-0.112524,40.7621,-64.0509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-476-js119-174_2018-04-16_07-22-52_10288300,0.804419,FALSE,0.168854,-0.327789,12.2228,-28.8522,-0.292564,77.5307,-175.09,-0.284736,43.4624,-136.618,-0.24364,57.489,-173.951,-0.237769,10.2505,0.988877,-0.120352,3.47649,29.4356,-0.0792564,66.1641,-11.3293,-0.0792564,127.542,179.569,-0.00880626,38.851,-121.288,-0.00880626,67.4034,-143.643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-477-js45-73_2018-04-11_07-24-37_9988400,0.868745,FALSE,0.0216152,-0.386497,22.6058,149.513,-0.378669,55.9466,-6.19094,-0.331703,18.9223,-23.3065,-0.331703,39.6318,-11.4476,-0.272994,33.5967,142.03,-0.271037,26.156,-167.103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-477-js45-73_2018-04-13_07-25-10_10101400,0.86495,TRUE,0.0441507,-0.388454,25.5218,155.014,-0.378669,54.212,-19.0736,-0.355186,18.5191,-165.924,-0.341487,36.5154,-24.9151,-0.308219,25.6441,-26.1093,-0.26908,38.9253,141.892,-0.267123,35.0267,179.695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-477-js45-73_2018-04-16_07-25-07_10288400,0.870055,TRUE,0.0534501,-0.392368,45.6533,-174.947,-0.378669,35.5296,1.4141,-0.357143,37.115,-171.893,-0.341487,12.8878,-163.627,-0.280822,15.4376,-15.6774,-0.280822,40.76,-0.77464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-478-js282-152_2018-04-11_07-26-50_9988500,0.865764,TRUE,0.0673656,-0.45499,42.5093,167.341,-0.413894,26.2561,-12.0577,-0.38454,30.6625,175.417,-0.318004,22.0703,14.1025,-0.290607,24.738,172.259,-0.210372,25.8121,93.8506,-0.200587,22.4993,-23.2135,-0.12818,22.4717,65.4167,-0.106654,34.3794,165.23,-0.10274,19.509,55.8574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-478-js282-152_2018-04-13_07-27-19_10101500,0.808191,FALSE,0.162191,-0.372798,45.2291,116.14,-0.3591,40.845,-62.6702,-0.318004,22.686,130.829,-0.204501,23.3403,37.1642,-0.200587,12.9506,0.866915,-0.184932,21.4351,10.2739,-0.182975,8.7098,-7.89893,-0.171233,28.0215,123.479,-0.0949119,29.8063,129.472,-0.0909981,6.84335,-64.1006,0.0303327,37.7723,41.5916,0.0303327,27.2982,72.5409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-478-js282-152_2018-04-16_07-27-21_10288500,0.87873,FALSE,0.160004,-0.443249,23.6229,-110.377,-0.413894,37.608,146.235,-0.318004,15.2333,-33.8865,-0.239726,24.8428,154.914,-0.239726,38.3563,153.52,-0.0440313,22.6122,135.716,-0.0440313,5.94722,-45.3508,-0.00880626,27.5328,67.9183,0.108611,20.4359,59.2862,0.108611,16.8958,72.5052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-479-js271-27_2018-04-11_07-29-04_9988600,0.823302,TRUE,0.033095,-0.378669,31.7399,45.276,-0.361057,32.7323,-171.086,-0.294521,5.3105,-177.231,-0.294521,19.8557,165.484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-479-js271-27_2018-04-13_07-29-34_10101600,0.839214,TRUE,0.0283589,-0.378669,26.6629,13.4222,-0.368885,32.3842,174.027,-0.294521,24.3516,152.431,-0.212329,17.9533,-2.53879,-0.210372,14.3038,144.237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-479-js271-27_2018-04-16_07-29-35_10288600,0.861356,TRUE,0.0266174,-0.382583,29.862,7.98821,-0.364971,34.2426,-178.644,-0.292564,21.7768,159.212,-0.188845,21.5542,-1.9746,-0.188845,12.0704,156.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-480-js236-377_2018-04-11_07-31-19_9988700,0.81534,TRUE,0.0706943,-0.396282,45.9495,-16.2369,-0.376712,51.924,156.115,-0.361057,31.8155,-11.2157,-0.325832,42.8322,143.793,-0.278865,25.5349,-17.238,-0.175147,29.1285,-175.962,-0.14775,36.5145,-91.4246,-0.14775,26.3189,-171.461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-480-js236-377_2018-04-13_07-31-48_10101700,0.748672,TRUE,0.180156,-0.415851,45.0121,79.0358,-0.392368,22.585,136.678,-0.376712,55.3154,-114.507,-0.347358,33.571,83.7964,-0.323875,45.0918,-125.835,-0.286693,28.2352,74.6313,-0.241683,28.3665,-124.087,-0.157534,25.1063,-64.4632,-0.15362,16.0532,7.44497,-0.15362,15.9974,62.2774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-480-js236-377_2018-04-16_07-31-49_10288700,0.768926,TRUE,0.135086,-0.437378,41.1046,33.945,-0.374755,53.9467,-179.79,-0.349315,38.6137,31.2326,-0.325832,46.6336,170.764,-0.286693,33.3977,171.491,-0.280822,40.5712,20.0439,-0.237769,17.4937,-2.50317,-0.14775,31.0998,-144.023,-0.145793,26.7369,-42.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-481-js290-299_2018-04-11_07-33-33_9988800,0.819815,TRUE,0.0332681,-0.366928,57.706,-155.116,-0.347358,55.3437,-22.2108,-0.321918,34.3052,-171.593,-0.280822,10.8476,-147.921,-0.226027,24.6947,19.1765,-0.226027,20.03,-35.3695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-481-js290-299_2018-04-13_07-34-00_10101800,0.821885,TRUE,0.0418805,-0.368885,60.1776,78.9202,-0.347358,54.659,-149.916,-0.327789,33.8081,65.1086,-0.290607,12.2187,60.1344,-0.253425,4.98032,142.231,-0.253425,22.1846,-116.831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-481-js290-299_2018-04-16_07-34-03_10288800,0.795685,TRUE,0.115128,-0.368885,62.1853,-161.622,-0.347358,53.6668,-37.5789,-0.329746,34.5986,-175.755,-0.304305,16.7699,163.94,-0.284736,10.453,-144.593,-0.257339,24.5393,-0.728081,-0.175147,22.2164,-155.649,-0.116438,26.1364,-67.8956,-0.114481,32.3614,-124.124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-482-js37-2-63_2018-04-11_07-35-47_9988900,0.899573,TRUE,0.0570879,-0.351272,38.8919,-174.925,-0.316047,30.968,-2.17914,-0.271037,31.4662,169.465,-0.235812,29.8928,20.7095,-0.184932,12.3982,34.6706,-0.167319,17.9881,162.199,-0.092955,31.9568,52.1525,-0.092955,29.3878,162.781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-482-js37-2-63_2018-04-13_07-36-14_10101900,0.908714,TRUE,0.104399,-0.355186,39.3564,-173.873,-0.321918,32.3383,-10.8274,-0.282779,27.4586,177.746,-0.247554,32.5608,8.0914,-0.204501,25.082,165.506,-0.10274,24.8235,20.2606,-0.10274,31.6491,159.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-482-js37-2-63_2018-04-16_07-36-17_10288900,0.883574,FALSE,0.109449,-0.355186,39.1079,-14.2747,-0.319961,36.3809,143.461,-0.24364,33.9382,164.393,-0.19863,44.0524,-32.8648,-0.196673,24.7746,-30.4316,-0.163405,16.493,169.45,-0.112524,34.2696,-134.285,-0.0714286,30.736,-51.7075,-0.0714286,34.6009,-159.774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-483-js153-222_2018-04-11_07-38-01_9989000,0.808499,TRUE,0.111219,-0.456947,42.2858,41.6507,-0.453033,73.9166,-178.267,-0.40411,31.1449,-2.60338,-0.380626,33.5691,-177.502,-0.335616,19.3427,11.24,-0.290607,24.2549,-165.982,-0.192759,13.8783,-163.908,-0.192759,14.5482,20.1956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-483-js153-222_2018-04-13_07-38-27_10102000,0.834034,TRUE,0.0319168,-0.451076,50.1411,34.2076,-0.449119,79.8119,174.551,-0.382583,33.2155,175.622,-0.382583,41.5313,0.956349,-0.337573,22.9082,13.0183,-0.294521,23.63,179.864,-0.255382,4.36978,97.3875,-0.204501,17.8089,3.71258,-0.110568,12.2466,-165.185,-0.110568,14.2131,70.0913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-483-js153-222_2018-04-16_07-38-32_10289000,0.851375,TRUE,0.0738991,-0.406067,39.2535,61.702,-0.382583,34.3768,-129.265,-0.33953,25.1605,83.229,-0.300391,25.5703,-135.951,-0.265166,19.1317,66.3396,-0.19863,10.9803,-98.4447,-0.177104,5.59079,-125.109,-0.17319,6.50092,56.6368,-0.17319,17.4482,148.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-484-js167-239_2018-04-11_07-40-14_9989100,0.806543,TRUE,0.0273273,-0.415851,47.1962,127.083,-0.372798,46.4502,163.839,-0.323875,35.5611,-9.59953,-0.222113,34.4668,62.522,-0.194716,31.4608,140.664,-0.194716,12.9501,-129.421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-484-js167-239_2018-04-13_07-40-43_10102100,0.746463,TRUE,0.064133,-0.451076,52.7981,168.458,-0.337573,32.8184,32.8384,-0.290607,26.3064,-152.092,-0.19863,21.4379,95.9561,-0.19863,30.247,178.338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-484-js167-239_2018-04-16_07-40-51_10289100,0.778266,TRUE,0.145303,-0.441292,71.7267,158.392,-0.378669,47.5222,-115.743,-0.33953,38.7641,29.7968,-0.318004,29.4629,-147.759,-0.220157,16.1556,65.7074,-0.169276,27.2892,139.514,-0.169276,7.81603,31.6917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-485-js151-218_2018-04-11_07-42-28_9989200,0.88935,FALSE,0.079202,-0.378669,46.6053,157.334,-0.349315,43.9824,-99.9731,-0.345401,25.106,-66.3501,-0.333659,40.471,152.239,-0.276908,7.55949,-158.109,-0.233855,43.477,149.06,-0.151663,47.8834,129.544,-0.151663,44.9975,-82.0456,-0.0675147,47.5342,59.5007,-0.0655577,24.4254,54.2285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-485-js151-218_2018-04-13_07-42-56_10102200,0.885751,FALSE,0.114544,-0.382583,36.3449,178.787,-0.370842,28.6034,-21.72,-0.370842,45.0089,-77.0052,-0.3591,24.9821,-175.506,-0.284736,51.6382,63.8684,-0.237769,38.3781,172.965,-0.19863,25.3292,55.3203,-0.190802,18.0435,-27.8804,-0.188845,13.892,83.1278,-0.186888,60.6997,78.0685,-0.184932,27.4058,74.2002,-0.155577,37.9823,152.693,-0.155577,36.7074,71.0536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-485-js151-218_2018-04-16_07-43-00_10289200,0.897662,FALSE,0.138336,-0.388454,16.7308,-171.024,-0.364971,47.23,-66.6308,-0.353229,10.947,-158.425,-0.345401,61.1692,-9.01297,-0.345401,48.3064,2.2179,-0.298434,36.5769,13.4885,-0.294521,26.679,-8.7425,-0.278865,79.3064,103.649,-0.216243,39.8213,-18.9621,-0.212329,10.5234,-174.893,-0.210372,22.0704,146.735,-0.202544,56.9429,26.076,-0.202544,62.8937,100.214,-0.19863,51.1951,14.0788,-0.190802,93.5355,41.7972,-0.15362,37.7323,63.3484,-0.15362,8.24062,-178.949,-0.139922,44.7127,23.1976,-0.139922,33.9935,25.2131,-0.0401174,23.9385,156.132,-0.0381605,16.228,108.081,,,149.884,-0.0127202,13.2198,159.927
4-9-18_Schnable_49-486-js97-138_2018-04-11_07-44-41_9989300,0.845304,TRUE,0.0812781,-0.400196,39.5772,17.2263,-0.3591,33.4947,18.956,-0.357143,41.1391,-157.569,-0.284736,29.3542,-1.09105,-0.284736,35.5513,-157.679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-486-js97-138_2018-04-13_07-45-10_10102300,0.856091,TRUE,0.0895932,-0.417808,37.0152,-16.9644,-0.351272,45.72,149.801,-0.345401,36.471,-22.4635,-0.341487,16.7667,-77.9477,-0.308219,30.487,-26.009,-0.308219,21.6281,153.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-486-js97-138_2018-04-16_07-45-14_10289300,0.855675,TRUE,0.0502749,-0.451076,34.2183,29.6279,-0.370842,47.0412,-165.125,-0.341487,38.1516,13.4842,-0.310176,34.7114,10.0734,-0.257339,11.6865,21.7968,-0.257339,29.0721,149.958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-487-js155-2-224_2018-04-11_07-46-56_9989400,0.854792,TRUE,0.11541,-0.453033,33.5527,93.906,-0.394325,48.0221,-171.155,-0.363014,38.2123,54.283,-0.343444,49.2987,-153.27,-0.294521,39.5417,40.1526,-0.239726,29.1242,-163.46,-0.155577,24.9945,49.4424,-0.155577,18.7352,-156.103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-487-js155-2-224_2018-04-13_07-47-24_10102400,0.783161,TRUE,0.105929,-0.396282,53.0817,148.081,-0.364971,51.7288,55.1936,-0.341487,51.8925,-173.953,-0.292564,52.4164,34.5106,-0.226027,33.0124,171.472,-0.184932,25.1806,29.4727,-0.0694716,19.7981,-151.223,-0.0694716,22.8082,-31.3146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-487-js155-2-224_2018-04-16_07-47-28_10289400,0.779829,TRUE,0.145986,-0.40998,54.1679,133.571,-0.370842,46.2599,107.144,-0.343444,57.0023,-173.892,-0.298434,50.9641,51.8202,-0.239726,46.344,-171.765,-0.17319,38.6339,42.3996,-0.110568,37.3444,-172.718,-0.0342466,27.5015,-142.724,-0.0107632,19.0484,-73.4202,-0.0107632,6.47018,-111.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-488-js44-71_2018-04-11_07-49-10_9989500,0.826405,FALSE,0.102772,-0.437378,52.1254,150.301,-0.406067,37.6935,172.394,-0.406067,37.6089,-4.74139,-0.406067,34.1001,22.3631,-0.341487,63.162,-15.0108,-0.33953,39.0249,10.3009,-0.318004,38.422,179.121,-0.239726,26.395,-8.84778,-0.239726,29.9029,-6.40037,-0.220157,29.7311,175.429,-0.2182,17.808,-10.9012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-488-js44-71_2018-04-13_07-49-38_10102500,0.878021,FALSE,0.0471702,-0.392368,37.6253,-5.50149,-0.363014,58.5973,156.029,-0.361057,49.4014,-176.759,-0.355186,59.5816,4.79585,-0.292564,44.0939,-177.7,-0.280822,26.1429,7.16376,-0.257339,7.49614,96.1653,-0.253425,14.3772,97.1378,-0.231898,21.474,-179.062,-0.155577,24.9191,-42.5246,-0.155577,27.4921,99.5997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-488-js44-71_2018-04-16_07-49-42_10289500,0.884118,FALSE,0.0505029,-0.390411,40.6731,8.33651,-0.370842,47.9264,-169.265,-0.370842,56.4258,148.771,-0.351272,45.4446,-27.674,-0.292564,46.8762,-160.724,-0.265166,26.681,-0.205197,-0.245597,18.6624,-161.102,-0.231898,15.5534,-132.128,-0.163405,29.2267,-20.9925,-0.137965,17.9338,-149.228,-0.137965,27.84,2.30188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-489-js285-207_2018-04-11_07-51-28_9989600,0.794867,TRUE,0.143512,-0.390411,23.023,49.2567,-0.351272,23.7395,56.0058,-0.296477,30.1768,-93.5776,-0.28865,21.0986,74.9882,-0.24364,26.7152,76.0272,-0.237769,20.4255,-20.9751,-0.235812,30.0457,-123.213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-489-js285-207_2018-04-13_07-51-51_10102600,0.895398,TRUE,0.0688556,-0.355186,14.7902,162.951,-0.286693,29.3547,1.91678,-0.26908,16.8484,-172.602,-0.237769,31.551,-0.143037,-0.171233,14.3945,17.6316,-0.171233,29.0396,1.23525,-0.0733855,29.9712,-162.578,-0.0733855,14.1188,167.496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-489-js285-207_2018-04-16_07-51-55_10289600,0.840654,FALSE,0.0825869,-0.368885,22.9659,173.564,-0.316047,16.6072,-11.5535,-0.257339,25.0632,172.528,-0.255382,21.8411,-171.633,-0.235812,22.9816,-7.51382,-0.194716,23.5491,162.192,-0.137965,19.1748,7.52102,-0.0949119,18.9102,150.481,-0.0401174,16.2376,69.5174,-0.0401174,7.91738,54.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-490-EMPTY-_2018-04-11_07-53-37_9989700,0,error,error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-490-EMPTY-_2018-04-13_07-54-05_10102700,0,error,error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-490-EMPTY-_2018-04-16_07-54-10_10289700,0,error,error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-491-js262-420_2018-04-11_07-55-51_9989800,0.854901,TRUE,0.0348974,-0.380626,47.764,174.317,-0.357143,30.4844,-77.8394,-0.341487,38.1975,142.666,-0.318004,28.8888,132.261,-0.2182,24.4237,137.797,-0.2182,29.2821,-4.08856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-491-js262-420_2018-04-13_07-56-20_10102800,0.857635,FALSE,0.0328044,-0.38454,43.089,-160.729,-0.363014,33.4063,-55.992,-0.33953,37.6305,172.565,-0.33953,30.0187,179.037,-0.298434,33.7033,-179.592,-0.272994,28.9116,5.42935,-0.192759,22.2001,166.037,-0.190802,11.2271,51.2528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-491-js262-420_2018-04-16_07-56-23_10289800,0.768469,TRUE,0.171062,-0.435421,52.61,-65.6604,-0.435421,27.8612,-71.5197,-0.349315,40.4073,-61.4737,-0.312133,33.8154,111.355,-0.298434,40.8971,-65.9838,-0.241683,37.3916,-79.9834,-0.145793,23.3325,148.264,-0.143836,18.5796,-85.3904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-492-js35-61_2018-04-11_07-58-05_9989900,0.143777,TRUE,error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-492-js35-61_2018-04-13_07-58-39_10102900,0.119073,TRUE,error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-492-js35-61_2018-04-16_07-58-38_10289900,0.00861739,TRUE,error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-493-js254-408_2018-04-11_08-00-19_9990000,0.845683,TRUE,0.174651,-0.413894,28.4885,177.088,-0.392368,45.9614,56.9777,-0.366928,20.5104,32.5416,-0.298434,15.002,-173.354,-0.280822,20.7214,18.3139,-0.167319,20.155,-146.484,-0.167319,24.843,-141.394,-0.165362,25.8095,19.2925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-493-js254-408_2018-04-13_08-00-53_10103000,0.871469,FALSE,0.0453066,-0.449119,36.0378,-48.8699,-0.390411,33.0293,122.815,-0.361057,20.9559,-9.11213,-0.316047,13.4937,118.023,-0.282779,17.2833,-19.0974,-0.182975,22.1939,151.26,-0.171233,11.7482,-42.5802,-0.106654,6.5339,-13.735,-0.106654,20.0271,-33.0596,-0.0812133,17.8515,165.537,-0.0812133,36.2557,-113.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-493-js254-408_2018-04-16_08-00-53_10290000,0.888376,TRUE,0.101479,-0.453033,61.7861,82.6825,-0.40411,30.8218,-119.899,-0.38454,21.1741,134.896,-0.333659,11.5215,-149.863,-0.274951,20.5991,114.147,-0.226027,22.4101,150.089,-0.206458,9.63666,119.539,-0.202544,12.948,-89.017,-0.020548,22.8289,-1.06217,-0.018591,43.9681,23.2352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-494-js59-2-88_2018-04-11_08-02-32_9990100,0.882613,FALSE,0.145934,-0.372798,50.8062,-141.873,-0.345401,43.8858,-19.6411,-0.300391,32.5538,-116.982,-0.298434,35.9571,170.7,-0.292564,31.0044,-12.9757,-0.249511,19.0114,-174.028,-0.17319,22.1041,-23.5383,-0.0518591,33.2259,-1.9671,-0.00293541,26.4874,84.2349,-0.00293541,19.2647,-144.397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-9-18_Schnable_49-494-js59-2-88_2018-04-13_08-03-08_10103100,0.779228,FALSE,0.14816,-0.357143,46.6133,15.9206,-0.327789,29.9929,-133.809,-0.292564,35.4526,20.6354,-0.259295,14.8419,-146.955,-0.208415,25.3523,11.2667,-0.206458,40.4098,134.725,-0.159491,13.0335,143.152,-0.0714286,22.0252,37.2645,-0.0714286,5.47522,-162,0.0831702,24.9406,98.7052,0.0851272,6.67618,24.6924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
